Node Number,Residual_EquivalentStress_t0p1,Residual_EquivalentStress_t0p5,Residual_EquivalentStress_t0p9,Residual_EquivalentStress_t1p1,Residual_EquivalentStress_t1p5,Residual_EquivalentStress_t1p9,Residual_EquivalentStress_t2p1,Residual_EquivalentStress_t2p5,Residual_EquivalentStress_t2p9,Residual_EquivalentStress_t3p0,Residual_ShearStress_XY_t0p1,Residual_ShearStress_XY_t0p5,Residual_ShearStress_XY_t0p9,Residual_ShearStress_XY_t1p1,Residual_ShearStress_XY_t1p5,Residual_ShearStress_XY_t1p9,Residual_ShearStress_XY_t2p1,Residual_ShearStress_XY_t2p5,Residual_ShearStress_XY_t2p9,Residual_ShearStress_XY_t3p0,Residual_ShearStress_XZ_t0p1,Residual_ShearStress_XZ_t0p5,Residual_ShearStress_XZ_t0p9,Residual_ShearStress_XZ_t1p1,Residual_ShearStress_XZ_t1p5,Residual_ShearStress_XZ_t1p9,Residual_ShearStress_XZ_t2p1,Residual_ShearStress_XZ_t2p5,Residual_ShearStress_XZ_t2p9,Residual_ShearStress_XZ_t3p0,Residual_ShearStress_YZ_t0p1,Residual_ShearStress_YZ_t0p5,Residual_ShearStress_YZ_t0p9,Residual_ShearStress_YZ_t1p1,Residual_ShearStress_YZ_t1p5,Residual_ShearStress_YZ_t1p9,Residual_ShearStress_YZ_t2p1,Residual_ShearStress_YZ_t2p5,Residual_ShearStress_YZ_t2p9,Residual_ShearStress_YZ_t3p0
11,-7964144900.0,-4210514400.0,-6954239200.0,-9384998100.0,-9142024900.0,-9228013200.0,-51874823000.0,-25617399000.0,-53584653000.0,-101919400.0,1368.0,1498.0,1508.0,1493.0,1496.0,1510.0,-7142284600.0,-7992199700.0,-7054293200.0,1565.0,877.0,967.0,973.0,965.0,971.0,978.0,767.0,-982601040.0,942.0,1029.0,-328672650.0,-653940730.0,-422963880.0,-86197470.0,-997906250.0,-100196120.0,-1364867200.0,-4034603300.0,-1631841400.0,-13692820.0
12,-7253216200.0,-339588500.0,-6245310200.0,-8604076600.0,-8318108300.0,-8447091700.0,-62073804000.0,-33846574000.0,-63923621000.0,-9422987300.0,-460055300.0,-482453240.0,-46854410.0,-508650630.0,-560445460.0,-511550350.0,-3067695100.0,-8253176700.0,-3174684800.0,-431258490.0,-7091.6,-8077.0,170.69999999999982,-9260.5,170.0,-9287.2,88.0,4.0,112.0,-6754.6,-155389210.0,-417163580.0,-238381500.0,-756629590.0,-467158490.0,-767928510.0,-7809222100.0,-6846321400.0,-8018201800.0,-1204425.0
13,-6490294600.0,-2825655800.0,-5517385400.0,-8115128400.0,-8231120800.0,-7965142900.0,-5974006000.0,-35326431000.0,-62003814000.0,-8609071100.0,-511554830.0,-744232300.0,-600246730.0,-15605170.0,-58647530.0,-28603930.0,-1852821500.0,-2038803000.0,-2317776500.0,-399067270.0,-800.0,-882.0,-887.0,-881.0,-888.0,-892.0,-926.0,-1120.0,-1126.0,5425.7,-185086550.0,-489756650.0,-271478520.0,-898015780.0,-758829650.0,-911014530.0,-8818121500.0,-9093097100.0,-9052098800.0,-3405737.0
14,-4943454000.0,-1497794300.0,-4055537200.0,-7067239800.0,-7941158400.0,-6929253100.0,-71712848000.0,-79931984000.0,-74032619000.0,-6993238000.0,-346476490.0,-729939550.0,-529459650.0,-121000480.0,-942918300.0,-141998500.0,-2822729800.0,-8345177000.0,-3694645100.0,-240589290.0,-732.0,-824.0,-826.0,-827.0,-835.0,-833.0,-33734460.0,-22723210.0,-268127950.0,-877.0,-383367440.0,-744231990.0,-480658410.0,-233283050.0,-269079420.0,-24681560.0,-49950400.0,-237761800.0,-824922400.0,-164190520.0
15,-5210440700.0,-2560704600.0,-4565501700.0,-9243041000.0,-3056670700.0,-9148050300.0,-46065427000.0,-62763724000.0,-49445096000.0,-6899262600.0,-1000917800.0,-1640856000.0,-1310889200.0,-2286791500.0,-3642656000.0,-2319788400.0,-484525000.0,-47735240000.0,-6244396200.0,-850936400.0,-80.0,-111.0,-106.0,-121.0,4976.8,-116.0,-888889670.0,-741175220.0,-836984660.0,-98.0,-3495.0,-3861.0,-3899.0,-33570120.0,-70396720.0,-346969150.0,-491508400.0,-4973508400.0,-5074495200.0,-4195.0
16,-8511284800.0,-6857466800.0,-853067500.0,-7841369000.0,-1609994000.0,-8208333900.0,-202079910000.0,-190181060000.0,-212278920000.0,-383773500.0,-5394600.0,-16789780.0,-224710540.0,-67555490.0,11918.0,-680256070.0,-5456535500.0,-5251517000.0,-6072595200.0,-348322220.0,-1704.0,-1886.0,-1897.0,-1884.0,-143187570.0,-1905.0,-2676733600.0,-3284672300.0,-2777723700.0,-2028.0,-2753.0,-40698940.0,-3065.0,-32570270.0,-941008750.0,-335369440.0,-454751370.0,-1975190600.0,-298366310.0,-3316.0
17,-2324895800.0,-80135700.0,-447690700.0,-207123500.0,-2079937000.0,-548090800.0,-178382270000.0,-163083770000.0,-188181320000.0,-8085344500.0,-796971180.0,-921682690.0,-924182920.0,-926983210.0,-938084300.0,-937884250.0,-198186700.0,-6854676300.0,-2543243000.0,-858675830.0,-1892.3,195.42,-1270.7,3010.0,8924.2,3111.8,-764223730.0,-3055694300.0,-773522840.0,-4136.5,-605345910.0,-64300680.0,-71036000.0,-696237420.0,-57801190.0,-716035520.0,-3502649800.0,-14281380.0,-33640400.0,-310076700.0
18,-2242902500.0,-169126300.0,-4424700300.0,-674077200.0,-339798000.0,-1024043700.0,-210479060000.0,-2077100000.0,-220478100000.0,-7816368800.0,-861378520.0,-223413950.0,-966788250.0,-683259920.0,-68459420.0,-702161750.0,-7571748100.0,-4003390500.0,-8153804400.0,-658056860.0,1405.0,1546.0,1556.0,1544.0,-190917520.0,1565.0,-355433870.0,-1537151700.0,-474645440.0,1663.0,-9203507.0,-287576130.0,-85796360.0,-65039650.0,-433061440.0,-663938480.0,-2544743600.0,-5073501300.0,-2477749800.0,-5326.0
19,-1213004100.0,-9090233500.0,-332803100.0,-9599185100.0,-2609887000.0,-9949151500.0,-230477070000.0,-270073080000.0,-240476090000.0,-6872460500.0,-120910910.0,-131911940.0,-124611210.0,-148413590.0,-178716600.0,-15313860.0,-1315129000.0,-6850681600.0,-1424139300.0,-87107360.0,3412.3,2324.7,3510.6,165.32,-4291.4,193.79,-804.3125,210.0,-256.9,4769.3,-3632.0,-83195690.0,-4062.0,-336570300.0,-878116040.0,-345569430.0,-5291180.0,-471462100.0,-929303650.0,-4368.0
20,-519070600.0,-8237315700.0,-2641874000.0,-8553286600.0,-1180027500.0,-8897253700.0,-206979420000.0,-223377740000.0,-21578460000.0,-6296514400.0,-4458.0,-4996.0,-5030.0,-4400482.0,-147090270.0,-59099120.0,-3355.0,-105513010.0,-4007.0,-8042.0,-1968.0,-2176.0,-2190.0,-2174.0,-291972970.0,-2200.0,-60795790.0,-5077494000.0,-207781500.0,-2327.0,-78796520.0,-334571410.0,-156089310.0,-65639020.0,-349969720.0,-669037940.0,-2450752900.0,-5450538900.0,-2377759800.0,-5287.0
21,-9786139400.0,-7128421300.0,-1842949000.0,-6871449400.0,-8196320000.0,-7197418100.0,-158484260000.0,-128387230000.0,-168083330000.0,-5852553800.0,2334.9,-1616.6000000000004,5300.8,-1616.0,-1615.0,-1626.0,-5083508800.0,-6001599700.0,-503501900.0,-894.31,5392.7,7228.8,5860.0,-338.2000000000007,-340.0,-341.60000000000036,-512851500.0,-126112660.0,-489049160.0,4808.0,-619944870.0,-96097970.0,-733634290.0,-745932910.0,-146492780.0,-766530940.0,-5656434800.0,-2003796300.0,-5770423400.0,-318076380.0
22,-216099300.0,-7811356800.0,-2322904300.0,-7965344100.0,-300114300.0,-8304311600.0,-162583850000.0,-134886590000.0,-172482890000.0,-6145527400.0,3192.0,-51201650.0,3483.0,-509647500.0,-494545960.0,-522648740.0,-911087300.0,-3642359800.0,-1182113700.0,3704.0,1756.0,1940.0,1952.0,1937.0,-218619900.0,1962.0,-3835381500.0,-8375835300.0,-3965394200.0,2076.0,-164688390.0,-452260160.0,-249780470.0,-818723460.0,-604244810.0,-831222250.0,-3296669000.0,-1106105400.0,-3274670900.0,-22103633.0
23,2907100.0,-7971342900.0,-2437894600.0,-8253317900.0,-960051000.0,-8597284900.0,-172082910000.0,-15084800000.0,-182081930000.0,-6220521300.0,539.0,558.0,561.0,558.0,565.0,566.0,-848584290.0,-561955550.0,-886487960.0,592.0,-3544.5,243.60000000000036,-3838.5,-7641.8,246.0,-7705.7,-230422810.0,-485548290.0,-245924300.0,259.5,-3834.0,-166387590.0,-26501635.0,-420562120.0,-964207670.0,-4161230.0,-822215480.0,-3501343700.0,-729824180.0,-4612.0
24,-296091500.0,-7936344600.0,-2414895300.0,-8158325200.0,-660078700.0,-8500292500.0,-167983320000.0,-145185560000.0,-17682350000.0,-6197522500.0,-2982.0,-11302173.0,-3341.0,-475655730.0,-478955400.0,-488454490.0,-27971000.0,-2364765900.0,-577945500.0,-3558.0,-1733.0,-1916.0,-1928.0,-1913.0,-209480970.0,-1937.0,-3793622300.0,-8283173400.0,-3924609600.0,-2056.0,-98994600.0,-357269260.0,-178787160.0,-67936840.0,-373567480.0,-692135750.0,-1279870400.0,-5102504700.0,-1232874600.0,-5417.0
25,-9852132100.0,-7196413800.0,-1910941300.0,-687441500.0,-8273311600.0,-7268410200.0,-160084100000.0,-131286940000.0,-169583180000.0,-5917546700.0,694.0,752.0,755.0,750.0,749.0,754.0,-92990100.0,-5578441700.0,-79991400.0,802.0,3260.3,4637.5,3383.2,6887.2,-91.0,6937.6,-880512060.0,-2812718900.0,-886011540.0,1217.3,-601246690.0,-77399800.0,-715136100.0,-727234750.0,-127194660.0,-747832770.0,-5534446900.0,-1766819900.0,-5649435600.0,-298278320.0
26,-475073400.0,-8154322300.0,-2591877400.0,-8411299000.0,-900053500.0,-8753266300.0,-204479660000.0,-218378230000.0,-214278710000.0,-623514200.0,4505.0,4972.0,5006.0,-17996831.0,-8703530.0,-31998178.0,3678.0,-686128270.0,4405.0,7645.1,1964.0,2176.0,2190.0,2175.0,-266824480.0,2200.0,-836981670.0,-4619459900.0,-983195870.0,2326.0,-159788720.0,-444360760.0,-242481010.0,-809724170.0,-592645790.0,-822122980.0,-4366561700.0,-1710165200.0,-4316566300.0,-604964.0
27,-1200004500.0,-9110230800.0,-3379802600.0,-960177000.0,-2809866000.0,-24143300.0,-233976720000.0,-276572420000.0,-244075740000.0,-6861460900.0,-858714490.0,-821018320.0,-852515170.0,-769323500.0,-651635280.0,-769623470.0,-221679060.0,-12852000.0,-274974070.0,-860614380.0,434.0,490.0,492.0,490.0,492.0,493.0,-139813580.0,-490248730.0,-16816150.0,-8881.0,-3591.0,-110592900.0,-4020.0,-364467460.0,-907613050.0,-373566590.0,-169480230.0,-4606453500.0,-38792670.0,-4332.0
28,-2462881300.0,-550089100.0,-4681675600.0,-5016500.0,-4639684000.0,-1648982300.0,-222777840000.0,-253274760000.0,-23176860000.0,-7962355300.0,-841923640.0,-254783270.0,-956013190.0,-798228930.0,-965812210.0,-818726960.0,-9975011000.0,-9538054700.0,-592951100.0,-607948520.0,-1397.0,-1536.0,-1547.0,-1534.0,-100291500.0,-1555.0,-346766910.0,-1689832800.0,-464655460.0,-1663.0,-4059.0,-207483730.0,-2801634.0,-529651460.0,-220382290.0,-540450410.0,-76919700.0,-8850878600.0,-687928400.0,-4891.0
29,-3049824400.0,-96042900.0,-5308614700.0,-1456000100.0,-3979749000.0,-1804966600.0,-193580760000.0,-191880890000.0,-203479790000.0,-8697285200.0,-442665920.0,-752936180.0,-60150880.0,-42307270.0,-64246710.0,-60005570.0,-2132797000.0,-7240285400.0,-284724900.0,-380274110.0,9415.7,57.0,57.29999999999927,56.0,54.0,55.0,-525552710.0,-400640370.0,-505650770.0,8966.8,-526953770.0,-992107930.0,-633643830.0,-633543710.0,-16505320.0,-653541780.0,-3726627400.0,-221974180.0,-3820618100.0,-229184820.0
30,-9129224300.0,-765382800.0,-147002200.0,-9028252100.0,-339807000.0,-9403216000.0,-219278200000.0,-222677810000.0,-229677180000.0,-4378726300.0,-3808290.0,-203293660.0,-25288470.0,-162397790.0,-3310510.0,-175396550.0,-5898420800.0,-5910417100.0,-6693343700.0,-198394920.0,1671.0,1851.0,1863.0,1848.0,-5803850.0,1868.0,-2373235900.0,-2397238600.0,-2466245000.0,1996.0,-2935.0,-101093110.0,-3267.0,-416161530.0,-94893560.0,-425560620.0,-553241660.0,-504043600.0,-403955910.0,-3553.0
31,-179187700.0,-2387990700.0,-3732857400.0,-8297399600.0,-2519977000.0,-8832348300.0,-618238350000.0,-997100420000.0,-63136920000.0,-3555889500.0,-440751910.0,-919203520.0,-393356120.0,-847010700.0,-845110890.0,-85609570.0,3532.0,-564240720.0,4244.0,4637.0,-1852.0,-2052.0,-2063.0,-2051.0,-338768170.0,-2075.0,-5030498500.0,-9313070100.0,-5151486800.0,-2207.0,-54498590.0,-417362680.0,-118092670.0,-950709270.0,-103793860.0,-965507850.0,4023.0,-3089300100.0,4015.0,-4831.0
32,-8543361400.0,-233001900.0,-2142027300.0,-1049135200.0,-21358104000.0,-1656076800.0,-6632200000.0,-131087030000.0,-695030720000.0,-260230400.0,3803.1,2977.7,7275.7,16768.0,7266.0,16168.0,-4207414200.0,-3626356400.0,-4579450000.0,7624.4,-10240.0,-496.2000000000007,-498.10000000000036,-6106.9,-1341.7,-6016.7,-208379390.0,-781217000.0,-220878180.0,-531.0,-2794.0,-3128.0,-3170.0,-3067.0,-2944.0,-3075.0,-194214570.0,-8534842200.0,-495143510.0,-3450.0
33,-5536651800.0,-7900438900.0,-9052325000.0,-4053823300.0,-8779351000.0,-4595771300.0,-639136260000.0,-5893960000.0,-653934820000.0,-8671378200.0,-72796840.0,-661054550.0,-234011790.0,-427731230.0,-81896580.0,-455633900.0,-7479736600.0,-345325000.0,-8287815000.0,-775565240.0,887.0,981.0,987.0,981.0,989.0,993.0,1133.0,-594558180.0,1366.0,1067.0,-195485340.0,-546250760.0,-274777960.0,-34101890.0,-85996610.0,-49000460.0,-129084350.0,-6466638000.0,-962000440.0,-5851.0
34,-2184982300.0,-4028820800.0,-5658659200.0,-9317291800.0,-2100013900.0,-9834242100.0,-616338540000.0,-18898240000.0,-630737130000.0,-5798660400.0,1071.0,10013.0,1164.0,1159.8999999999996,1167.0,3950.6,-382736210.0,-1701167400.0,-488046290.0,1228.0,8768.2,-215.60000000000036,9132.8,7354.4,4927.0,7350.1,-87991300.0,-373262600.0,-97190400.0,-222.60000000000036,-405365430.0,-8222590.0,-500056630.0,-449461560.0,-765429860.0,-468059770.0,-2595738900.0,-1240116900.0,-2525745500.0,-111595950.0
35,-1220079800.0,-3367888500.0,-4704755900.0,-912307000.0,-3139912000.0,-965256100.0,-626037570000.0,-35996530000.0,-640636150000.0,-4584782300.0,-391869520.0,-19207780.0,-546455120.0,-852224460.0,-669142780.0,-877322050.0,-4670540400.0,-9858020600.0,-5338475100.0,-76602760.0,-1765.0,-1967.0,-1978.0,-1968.0,-1979.0,-1987.0,-786923160.0,-156844000.0,-928109420.0,-2101.0,-340271560.0,-740232130.0,-42763330.0,-298476220.0,-504155550.0,-315674570.0,-798018050.0,-9590951200.0,-671930200.0,-64800167.0
36,-3829830500.0,-7743464100.0,-7411498100.0,-6508587900.0,-16948545000.0,-7115529600.0,-675232660000.0,-126887450000.0,-690431170000.0,-5502703000.0,-1964.0,-2248.0,-2260.0,-2249.0,-184783760.0,-2261.0,-855286850.0,-5877588300.0,-758577440.0,-2412.0,2476.8,3043.9,2985.6,3224.5,3542.7,3251.4,-638364030.0,-1870186900.0,-611761420.0,3912.8,-3241.0,-3634.0,-3676.0,-3572.0,-3451.0,-3584.0,-982193680.0,-5372526200.0,-269121260.0,-3976.0
37,-120188700.0,-2402985100.0,-31866200.0,-8544371700.0,-319898000.0,-902320000.0,-608139360000.0,-3399790000.0,-62137920000.0,-3412896700.0,-306823680.0,-870379310.0,-425034720.0,-680860360.0,-413833600.0,-704562630.0,-5680560400.0,-11631155000.0,-6302621200.0,-1393023.0,1290.0,1434.0,1443.0,1436.0,1444.0,1450.0,-2472245700.0,-574570500.0,-2569255100.0,1536.0,-315073870.0,-67138660.0,-403565650.0,-157190150.0,-201885570.0,-172488670.0,-96800350.0,-1532145300.0,-846012670.0,-92197210.0
38,-8254370100.0,-9891231100.0,-1688051300.0,-5030718100.0,-7674454800.0,-5542668900.0,-582941870000.0,-95504350000.0,-597440460000.0,-2195011700.0,763.0,843.0,848.0,842.0,847.0,852.0,-653064480.0,-10089300.0,-728671930.0,932.0,211.80000000000018,-4344.8,-3404.7,-6039.2,-9692.9,-6086.8,-179917750.0,-491148800.0,-19619220.0,-2086.2,-481358130.0,-920614840.0,-581948780.0,-528254010.0,-840522690.0,-547152190.0,-3117687100.0,-7776771300.0,-3086690000.0,-207286730.0
39,-959235600.0,-1670055800.0,-3088914100.0,-7421481400.0,-1320092300.0,-7949430700.0,-600440130000.0,-989201210000.0,-615038710000.0,-3141921000.0,-195387670.0,-770730920.0,-316176440.0,-590848900.0,-353172680.0,-61246600.0,-477524200.0,-10068999000.0,-5440464200.0,-8550.0,-1344.0,-1496.0,-1505.0,-1497.0,-1505.0,-1512.0,-2995701900.0,-6973304200.0,-3101691500.0,-1613.0,-384267270.0,-786227660.0,-475658780.0,-343171880.0,-546051490.0,-360470220.0,-807017440.0,-7613753900.0,-705227210.0,-120094790.0
40,-3864825600.0,-7785458600.0,-7452492700.0,-6558581500.0,-16998538000.0,-7165523200.0,-675632620000.0,-127587370000.0,-68931130000.0,-5521700000.0,174.0,166.0,166.0,160.0,149.0,156.0,-9005099400.0,-3338666100.0,-9032096900.0,242.0,3107.5,2850.3,2967.8,2707.7,2281.9,2685.1,-606839180.0,-3525647100.0,-591140710.0,129.0,-3194.0,-3584.0,-3628.0,-3524.0,-3402.0,-3534.0,-76303080.0,-558542500.0,-362730610.0,-3930.0
41,-1892012400.0,-4287796500.0,-5398686600.0,-45174000.0,-5339691000.0,-99122100.0,-636636510000.0,-55394590000.0,-651235080000.0,-5027738300.0,-341425480.0,-968187210.0,-496539990.0,-805670970.0,-623852750.0,-830973400.0,-4026394200.0,-8318823900.0,-4701460300.0,-27692380.0,1666.0,1862.0,1872.0,1864.0,1875.0,1882.0,-851583320.0,-524250640.0,-984096200.0,1986.0,-276477550.0,-631042630.0,-362369560.0,-114494210.0,-156789870.0,-129592750.0,-788418660.0,-3836375300.0,-635233410.0,-42401972.0
42,-2409958100.0,-4297792300.0,-5896633700.0,-9659256000.0,-2579964000.0,-177206200.0,-620038170000.0,-25597560000.0,-634436760000.0,-6025636200.0,820.0,918.0,930.0,906.0,-187917880.0,918.0,-75307090.0,-124287620.0,-12912400.0,1088.0,568.0,642.0,645.0,644.0,647.0,648.0,-904389850.0,-274026810.0,-941693460.0,673.0,-395666330.0,-827123790.0,-490157550.0,-430963330.0,-735232810.0,-449361560.0,-2484749900.0,-1521145000.0,-2412756800.0,-105096540.0
43,-5610641500.0,-778442700.0,-9137313700.0,-3741851800.0,-7899436000.0,-4275800500.0,-638736300000.0,-61393990000.0,-653434860000.0,-8955347200.0,-644745650.0,-216989580.0,-801131230.0,-974513830.0,-59351560.0,-1311250.0,-498507200.0,-9786030700.0,-5812430800.0,-356476330.0,-976.0,-1076.0,-1084.0,-1075.0,-1081.0,-1088.0,-440657160.0,-214780040.0,-531348330.0,5047.0,-243580770.0,-635642080.0,-325173190.0,-190486520.0,-390066450.0,-207184910.0,-16695880.0,-2609252700.0,-871709830.0,-6147.0
44,-9098305400.0,-3074932900.0,-2733967900.0,-1940046300.0,-22717969000.0,-2552987300.0,-695630620000.0,-162083930000.0,-711029120000.0,-807175500.0,-8122.0,-9173.0,-9203.0,-9199.0,-9242.0,-9246.0,-1509856300.0,-8278178500.0,-2028806100.0,-9561.0,145.0,152.0,152.0,153.0,156.0,154.0,-569356860.0,-4845484400.0,-561156040.0,149.0,-2727.0,-3062.0,-3103.0,-2999.0,-2871.0,-3005.0,-915086590.0,-8311819900.0,-215915470.0,-3394.0
45,-1833025800.0,-4640769700.0,-5480686800.0,-1460087700.0,-759464000.0,-2020033900.0,-655934580000.0,-69393190000.0,-671033110000.0,-4810768900.0,-4798.0,-5573.0,-5563.0,-718377440.0,-473452960.0,-72978390.0,-129390780.0,-3001.0,-310573660.0,-5549.1,1449.0,1607.0,1617.0,1607.0,1618.0,1625.0,-284281700.0,-4916490300.0,-2920290300.0,1739.0,-3945.0,-345969710.0,-63298030.0,-847919440.0,-934810620.0,-862018070.0,3483.0,-53481200.0,4282.0,-4748.0
