epoch,train_loss,val_loss,val_acc,val_f1_macro
51,0.7754818962679969,0.5166926582654318,0.75,0.7222222222222222
52,0.6936614182260301,0.48620015382766724,0.8333333333333334,0.8222222222222223
53,0.6723815434508853,0.47869163751602173,0.8333333333333334,0.7777777777777777
54,0.6845541165934669,0.44323625167210895,0.8333333333333334,0.7777777777777777
55,0.6742886073059506,0.5085326830546061,0.75,0.6888888888888888
56,0.6343895031346215,0.46070555845896405,0.75,0.6888888888888888
57,0.6289589669969347,0.4709486961364746,0.75,0.7222222222222222
58,0.7163777583175235,0.39046694835027057,0.8333333333333334,0.7777777777777777
59,0.6129133088721169,0.3935956358909607,0.8333333333333334,0.7777777777777777
60,0.6018429895242056,0.41416051983833313,0.8333333333333334,0.7777777777777777
61,0.6413237452507019,0.39937148491541546,0.75,0.7222222222222222
62,0.5714579754405551,0.4121328393618266,0.75,0.6888888888888888
63,0.6392312231991026,0.4996676246325175,0.75,0.7063492063492062
64,0.7793667713801066,0.42844722668329877,0.75,0.7222222222222222
65,0.8301660782761044,0.4073752760887146,0.75,0.6888888888888888
66,0.6803513169288635,0.5230882465839386,0.75,0.7555555555555555
67,0.7049976289272308,0.4501197238763173,0.75,0.6888888888888888
68,0.7168306509653727,0.4473536213239034,0.75,0.7222222222222222
69,0.5627055830425687,0.4267117778460185,0.75,0.6888888888888888
70,0.5658653610282474,0.4130144615968068,0.75,0.7063492063492062
71,0.5152882006433275,0.38072829445203143,0.8333333333333334,0.7777777777777777
72,0.5024194220701853,0.39097338914871216,0.75,0.7222222222222222
73,0.5937217109733157,0.37699751059214276,0.75,0.6888888888888888
74,0.5018672214614021,0.3977427085240682,0.75,0.6888888888888888
75,0.5450060731834836,0.37765536705652875,0.8333333333333334,0.7777777777777777
76,0.5003714776701398,0.35258038838704425,0.75,0.6888888888888888
77,0.48860660857624477,0.4075055221716563,0.75,0.7063492063492062
78,0.4570732116699219,0.35620177785555523,0.75,0.6888888888888888
79,0.476873775323232,0.4248742361863454,0.75,0.6888888888888888
80,0.5016422395904859,0.3505319356918335,0.8333333333333334,0.8222222222222223
