Node Number,Residual_EquivalentStress_t0p1,Residual_EquivalentStress_t0p5,Residual_EquivalentStress_t0p9,Residual_EquivalentStress_t1p1,Residual_EquivalentStress_t1p5,Residual_EquivalentStress_t1p9,Residual_EquivalentStress_t2p1,Residual_EquivalentStress_t2p5,Residual_EquivalentStress_t2p9,Residual_EquivalentStress_t3p0,Residual_ShearStress_XY_t0p1,Residual_ShearStress_XY_t0p5,Residual_ShearStress_XY_t0p9,Residual_ShearStress_XY_t1p1,Residual_ShearStress_XY_t1p5,Residual_ShearStress_XY_t1p9,Residual_ShearStress_XY_t2p1,Residual_ShearStress_XY_t2p5,Residual_ShearStress_XY_t2p9,Residual_ShearStress_XY_t3p0,Residual_ShearStress_XZ_t0p1,Residual_ShearStress_XZ_t0p5,Residual_ShearStress_XZ_t0p9,Residual_ShearStress_XZ_t1p1,Residual_ShearStress_XZ_t1p5,Residual_ShearStress_XZ_t1p9,Residual_ShearStress_XZ_t2p1,Residual_ShearStress_XZ_t2p5,Residual_ShearStress_XZ_t2p9,Residual_ShearStress_XZ_t3p0,Residual_ShearStress_YZ_t0p1,Residual_ShearStress_YZ_t0p5,Residual_ShearStress_YZ_t0p9,Residual_ShearStress_YZ_t1p1,Residual_ShearStress_YZ_t1p5,Residual_ShearStress_YZ_t1p9,Residual_ShearStress_YZ_t2p1,Residual_ShearStress_YZ_t2p5,Residual_ShearStress_YZ_t2p9,Residual_ShearStress_YZ_t3p0
11,-8365161400.0,-2254772600.0,-9373060800.0,-8514146500.0,-870910800.0,-8704127700.0,-21807813000.0,-89391054000.0,-23717622000.0,-6033394700.0,-30.0,-12401250.0,-27.0,-160916110.0,-458745870.0,-164316430.0,-530467000.0,-6125386900.0,-5246475200.0,-21.0,-24.0,-23.0,-22.0,-24.0,-20.0,-19.0,-23.0,-70529230.0,-23.0,-22.0,-681331740.0,-978702000.0,-755124370.0,-454154450.0,-394560410.0,-468353040.0,-6712328300.0,-4158583400.0,-6945305000.0,-492750600.0
12,-833159500.0,-2351762800.0,-9405057500.0,-8747123100.0,-1379859900.0,-8941104000.0,-33016692000.0,-3879605000.0,-35036490000.0,-6008397200.0,19.0,19.0,18.0,17.0,29.0,27.0,-262973600.0,-5720427700.0,-380961800.0,27.0,-4829.7,-5754.6,-5086.9,-3.399999999999636,-2.0,-7233.5,-2.0,-1.0,-2.0,-3734.5,-417658130.0,-652734630.0,-480151890.0,-1897810.0,-747625130.0,-32196680.0,-3015698100.0,-6794319900.0,-3190680600.0,-278472050.0
13,-772220500.0,-1716826300.0,-8793118700.0,-8069190900.0,-618936000.0,-8262171800.0,-26917301000.0,-9820119000.0,-28997093000.0,-537455600.0,102.0,98.0,96.0,100.0,-280671820.0,104.0,-611138700.0,-8764123300.0,-96090200.0,109.0,23.0,21.0,21.0,23.0,20.0,19.0,25.0,24.0,25.0,21.0,-558943980.0,-837616120.0,-626537240.0,-285371340.0,-171382730.0,-298670030.0,-4200579500.0,-9281071200.0,-4401559500.0,-384961390.0
14,-6732324600.0,-698928100.0,-7761221900.0,-7091288700.0,-9727025200.0,-7286269400.0,-25227471000.0,-2077859000.0,-27617232000.0,-433559600.0,174.0,-52194610.0,165.0,-510248790.0,-394460350.0,-532446560.0,-6731326400.0,-4278571500.0,-7639235600.0,184.0,14.0,13.0,12.0,13.0,13.0,13.0,-173717330.0,-942394170.0,-102610220.0,14.0,-796320230.0,-130086850.0,-874712400.0,-671632680.0,-743925460.0,-687531120.0,-611384900.0,-3026696600.0,-6403359200.0,-587541110.0
15,-5168481000.0,-9205077400.0,-6223375700.0,-5746423200.0,-8784119400.0,-5947403300.0,-64503543000.0,-60673924000.0,-67893204000.0,-2826715300.0,-842415440.0,-419557740.0,-95390160.0,-184081270.0,-654934160.0,-1777720.0,-1858813000.0,-48235175000.0,-3240674800.0,-706229060.0,-10.0,-8.0,-8.0,-10.0,-6.0,-5.0,-199519920.0,-738773830.0,-142714240.0,-8.0,-104389470.0,-329766940.0,-148985010.0,-705929320.0,-454154490.0,-716028320.0,-14998200.0,-4759523600.0,-113988400.0,73.0
16,-446951900.0,-8477148900.0,-2597737000.0,-1396856700.0,-6970299400.0,-1796817100.0,-229777010000.0,-24475290000.0,-240375940000.0,-5782418500.0,-361436170.0,-286528690.0,-489448980.0,-902490280.0,-123412390.0,-909290980.0,-8405840200.0,-103980000.0,-9051904800.0,-667866810.0,45.0,41.0,39.0,44.0,-359763970.0,36.0,-3047695100.0,-3719627800.0,-3150684700.0,39.0,71.0,-172682650.0,-16998220.0,-501049810.0,-148685050.0,-509648960.0,5.0,-5880587800.0,1178.8,65.0
17,-5232473500.0,-261731400.0,-7240273000.0,-4551541500.0,-8084188300.0,-4922504700.0,-194580530000.0,-207479230000.0,-204779510000.0,-90903400.0,-78.0,-31003170.0,-3403380.0,-45504620.0,-69607020.0,-57305790.0,-154015300.0,-6589658700.0,-764076300.0,-4404360.0,9.0,8.0,8.0,8.0,8.0,8.0,-93605690.0,-3182681600.0,-952404690.0,9.0,-216378180.0,-657134120.0,-313368500.0,-386161190.0,-828117010.0,-406559180.0,-322674900.0,-580241880.0,-3309668700.0,-916108230.0
18,-7547241900.0,-5280468700.0,-9584038500.0,-7758220700.0,-2488747700.0,-8143182600.0,-228177170000.0,-274872480000.0,-238576130000.0,-2990697900.0,-137.0,-336333750.0,-85608680.0,-870087130.0,-928892980.0,-9089110.0,-4911491000.0,-2388238400.0,-5517551600.0,-98.0,-45.0,-40.0,-39.0,-43.0,-356235650.0,-34.0,-43242740.0,-1616161600.0,-548154800.0,-38.0,-542745610.0,-805419350.0,-609038990.0,-225577320.0,-52294650.0,-237876110.0,-2114788400.0,-7903790200.0,-2012798500.0,-374362460.0
19,-9530043600.0,-7444252200.0,-1588838000.0,-239972400.0,-5582438200.0,-632933600.0,-250674920000.0,-317568220000.0,-261173870000.0,-4812515600.0,-8.0,-11.0,-12.0,-10.0,-2.0,-3.0,-989098810.0,-4935493300.0,-109210830.0,21.0,-1579.3,-2710.6,-1563.5,-2.699999999999818,-9796.9,-2.199999999999818,2608.6,-3.0,2364.1,-613.86,-215978310.0,-405059410.0,-269472970.0,-697130200.0,-269872930.0,-706129300.0,-340765840.0,-7894789200.0,-173682560.0,-105489370.0
20,-8939102800.0,-6731323600.0,-960900900.0,-9350061400.0,-4342562200.0,-9736023200.0,-228077180000.0,-271572810000.0,-238376150000.0,-4272569700.0,-1899660.0,-352664600.0,-71492730.0,-938506000.0,-113888460.0,-953504520.0,-330066850.0,-44804330.0,-643635480.0,-711728670.0,53.0,48.0,47.0,-102989640.0,-611038840.0,-988950.0,-47651450.0,-5612438500.0,-633536510.0,48.0,-4651900.0,-718728030.0,-545045390.0,-91390750.0,-823917500.0,-10089620.0,-1816818200.0,-8556855500.0,-1706829100.0,-329766920.0
21,-6994297400.0,-4346562300.0,-8939103100.0,-6217374900.0,-9723024400.0,-6583338700.0,-180181960000.0,-177182260000.0,-190180970000.0,-2648732200.0,30.0,27.0,26.0,29.0,33.0,32.0,-4328432600.0,-5231522500.0,-4255425300.0,48.0,7.0,7.0,6.0,7.0,7.0,7.0,-424442400.0,-15901500.0,-400039960.0,9659.1,-366463170.0,-822617560.0,-468952930.0,-56942540.0,-56694130.0,-593840440.0,-5494450200.0,-45453560.0,-5576442100.0,-46595160.0
22,-8960100600.0,-6708325900.0,-969900000.0,-9268069600.0,-4113585200.0,-9652031700.0,-188081180000.0,-187681210000.0,-198280150000.0,-429564300.0,-102310310.0,-398639940.0,-149815050.0,-927092780.0,-970397090.0,-940694120.0,-1339133600.0,-4157414900.0,-1608160500.0,-76.0,-49.0,-46.0,-44.0,-33003340.0,-532053230.0,-39603990.0,-4182418100.0,-8794879300.0,-4314431300.0,-45.0,-642535620.0,-911708710.0,-714528440.0,-334266450.0,-166083270.0,-347065180.0,-2760723800.0,-409408000.0,-2703729500.0,-47652100.0
23,-431953400.0,-834158100.0,-2483748400.0,-1278868500.0,-6758320700.0,-1670829700.0,-80000000.0,-208179160000.0,-210278950000.0,-5659430900.0,-9.0,-9.0,-9.0,-9.0,-5.0,-4.0,-867686740.0,-604660420.0,-896689650.0,-4.0,-7483.2,-5.299999999999272,-7787.7,-5.0,-5.0,-6.0,-278027790.0,-541854170.0,-293329320.0,-6.100000000000364,-263773530.0,-456154300.0,-320067910.0,-749025000.0,-324167490.0,-758424080.0,-54594470.0,-6745674300.0,-926707260.0,-16383420.0
24,-9315065100.0,-7131283600.0,-129863300.0,-9807015800.0,-4875509000.0,-192977600.0,-193780610000.0,-198380140000.0,-204079580000.0,-4631533800.0,-164483440.0,-466953200.0,-212978600.0,-1599720.0,-62893590.0,-14998390.0,-838915600.0,-2945704500.0,-1114888000.0,97.0,49.0,45.0,44.0,-45195420.0,-546445300.0,-51794770.0,-4166583100.0,-8729126700.0,-4299569800.0,45.0,-518648030.0,-759223970.0,-585541350.0,-132186670.0,-865513340.0,-143685530.0,-667933100.0,-8165816400.0,-585941300.0,-377162180.0
25,-6985298300.0,-4341562800.0,-8930104000.0,-6223374300.0,-9746022100.0,-6589338000.0,-181681810000.0,-179981980000.0,-191680820000.0,-2639733100.0,1.0,0.0,-1.0,1.0,7.0,6.0,-9499049800.0,-4959503400.0,-9495050200.0,6.0,3774.2,5151.8,3931.2,7719.2,4.0,7779.1,-86013400.0,-277721000.0,-871112830.0,1859.8,-375962220.0,-832016620.0,-478551970.0,-581941610.0,-65293270.0,-603039520.0,-5401459500.0,-256674200.0,-5483451300.0,-55594260.0
26,-8683128300.0,-6427354100.0,-694927400.0,-8971099400.0,-3807615800.0,-930061400.0,-225277450000.0,-266373340000.0,-235576430000.0,-402591300.0,-983398440.0,-325732650.0,-53405420.0,-896089700.0,-36203670.0,-910891150.0,-131813270.0,-570542960.0,-44344300.0,-713471430.0,-52.0,-48.0,-46.0,-105010540.0,-610261060.0,-111911220.0,-284028370.0,-5176517500.0,-44043250.0,-48.0,-599639920.0,-866513240.0,-669932890.0,-287671110.0,-116388240.0,-300269860.0,-3786621100.0,-4750474900.0,-3702629600.0,-427357160.0
27,-9823014300.0,-7789217800.0,-1888807900.0,-685927800.0,-6212375200.0,-1079888800.0,-254374550000.0,-324267550000.0,-26373490000.0,-5071489700.0,-4.0,-2.0,-2.0,-4.0,7.0,7.0,-805019430.0,-9446055200.0,-867613180.0,5.0,-9.0,-8.0,-8.0,-8.0,-8.0,-8.0,-257825770.0,-665866550.0,-285128500.0,-8.0,-213378580.0,-403059610.0,-267073210.0,-695630340.0,-269872920.0,-704729440.0,-417858140.0,-7843784100.0,-250874830.0,-102489670.0
28,-8444152200.0,-6362360500.0,-513945500.0,-9165079900.0,-4514545000.0,-9557041100.0,-23975890000.0,-298970080000.0,-251474840000.0,-3760620800.0,-167083120.0,-564343400.0,-273472490.0,-192080610.0,-429756840.0,-21178450.0,-7400259500.0,-792201900.0,-8039195600.0,-1498240.0,44.0,40.0,38.0,44.0,-371562800.0,34.0,-523347560.0,-1877812100.0,-63735660.0,40.0,-422957600.0,-658134090.0,-484451450.0,-29496940.0,-760223870.0,-40595840.0,-24974000.0,-1790178800.0,-131986700.0,-277572150.0
29,-6108385900.0,-3738622900.0,-812181300.0,-5992397300.0,-206975900.0,-6371359700.0,-209779010000.0,-236376340000.0,-220177970000.0,-1672829700.0,-589440890.0,-86413250.0,-723227520.0,-204979340.0,-856614160.0,-22177450.0,-269972500.0,-6907308500.0,-1040895500.0,-56643040.0,-3683.2,-2590.1,-3733.1,-370.18,4265.5,-349.94,-637263680.0,-452345140.0,-617961740.0,-4024.0,-26273340.0,-711828640.0,-362563580.0,-451754630.0,-915908220.0,-472452590.0,-3585641100.0,-758024100.0,-3646635000.0,-962303600.0
30,-1407855700.0,-9669029700.0,-3599636700.0,-2980698200.0,-9307065600.0,-3389657700.0,-247175270000.0,-279672010000.0,-258074180000.0,-6582338400.0,-5599290.0,-113388510.0,-165083330.0,-74092440.0,-956204210.0,-88091010.0,-8441155300.0,-49994100.0,-9264072900.0,-15484050.0,-44.0,-40.0,-39.0,-43.0,-351935220.0,-36.0,-2825282500.0,-2916291400.0,-2922292100.0,-41.0,-48695050.0,-26573230.0,-94290490.0,-628737030.0,-344565450.0,-638236100.0,-333766600.0,-4395439300.0,-147585220.0,72.0
31,-240747600.0,-4094585600.0,-5588436300.0,-2659729000.0,-39206074000.0,-3229673000.0,-689031080000.0,-8790890000.0,-704129570000.0,-5566438600.0,105.0,-5770.3,71.0,-9498950.0,-121487750.0,-21697770.0,-141814050.0,-755024400.0,-228922760.0,-8708510.0,50.0,46.0,44.0,-50094930.0,-538646080.0,-56594290.0,-5326467100.0,-9709028800.0,-5450454800.0,44.0,-461953670.0,-817018170.0,-523247550.0,-429956870.0,-652334630.0,-445455340.0,-298929820.0,-7021701700.0,-516351570.0,-210478840.0
32,-3679626400.0,-7045290000.0,-6931301600.0,-8859108000.0,-51934801000.0,-9509044000.0,-742125770000.0,-215978360000.0,-757724200000.0,-5149479800.0,-770377060.0,-769777000.0,-844784510.0,-615661590.0,-316831700.0,-622362260.0,-6873687200.0,-6879687700.0,-7259725900.0,-927292730.0,9.0,8.0,8.0,8.0,10.0,10.0,-50348690.0,-8100189800.0,-524447450.0,11.0,20.0,22.0,23.0,21.0,22.0,26.0,-775477520.0,-2748274300.0,-96109580.0,21.0
33,-9687026100.0,-1454849500.0,-2771718100.0,-19966000.0,-37366258000.0,-859909000.0,-699530020000.0,-144285540000.0,-714628510000.0,-2552740000.0,-322232400.0,-886888850.0,-470147180.0,-773677530.0,-529353040.0,-802980420.0,-9617961500.0,-6175616800.0,-447044400.0,-97209870.0,-24.0,-22.0,-21.0,-24.0,-19.0,-19.0,-22.0,-742074200.0,-23.0,-19.0,-6433870.0,-997500120.0,-731426730.0,-557844070.0,-66932600.0,-573342540.0,202050.0,-109010500.0,-835516360.0,-426157250.0
34,-8867108300.0,-62988900.0,-181807100.0,-7847210000.0,-32816713000.0,-8398155500.0,-678332150000.0,-102789690000.0,-693130660000.0,-2188776400.0,-16.0,-17.0,-17.0,-17.0,-13.0,-13.0,-3002110.0,-2613261100.0,-136713600.0,-1.0,2717.2,2344.4,0.900000000000091,1086.2,-1386.3,1089.3,-72992690.0,-370762910.0,-82291760.0,2993.6,-24597370.0,-444655370.0,-111688680.0,-145785240.0,-541445680.0,-165283310.0,-1723827500.0,-4577457500.0,-162835900.0,-734226420.0
35,-534941400.0,-2068788200.0,-3589636200.0,-479946000.0,-36716323000.0,-1049890000.0,-68930890000.0,-122587710000.0,-70429390000.0,-3559639300.0,-967403020.0,-561243640.0,-9589910.0,-526647090.0,-458853870.0,-553144470.0,-5690430400.0,-1010898200.0,-6364363000.0,-570142750.0,37.0,35.0,34.0,37.0,-169583000.0,31.0,-128587040.0,-2033796400.0,-26572760.0,37.0,-873912450.0,-260373820.0,-954904360.0,-902209620.0,-180881750.0,-920207840.0,-759623880.0,-3180317700.0,-616338220.0,-597740080.0
36,-5746419600.0,-9145079900.0,-9004094300.0,-11008893000.0,-54154579000.0,-11658829000.0,-74225590000.0,-217378220000.0,-759524020000.0,-7121282500.0,36.0,32.0,31.0,33.0,38.0,37.0,-7005900.0,-6108610500.0,-960795950.0,47.0,8918.5,9335.9,9273.3,9562.0,9953.7,9586.8,-545454490.0,-1782178100.0,-518451780.0,9878.2,-16998270.0,-196970.0,-62593700.0,28.0,30.0,32.0,-468146800.0,-9526952200.0,-775877570.0,-6593270.0
37,-2120782700.0,-383603800.0,-5208474400.0,-2819713000.0,-40015993000.0,-3399656000.0,-677132270000.0,-94190540000.0,-692230760000.0,-4921502900.0,-699070070.0,-244224560.0,-808981040.0,-179118060.0,-17801870.0,-204120520.0,-7392738800.0,-13571356000.0,-8016801300.0,-414941640.0,-29.0,-27.0,-26.0,-29.0,-25.0,-24.0,-2720271900.0,-6003600100.0,-2817281600.0,-28.0,-785921270.0,-127987060.0,-863713500.0,-684631390.0,-793120540.0,-700629800.0,-837916090.0,-5255525100.0,-691630720.0,-555644300.0
38,-731921800.0,-1942800900.0,-3748620500.0,-9801014700.0,-34876507000.0,-349960000.0,-652134770000.0,-4595100000.0,-666933280000.0,-4006594700.0,-20.0,-20.0,-18.0,-20.0,-19.0,-18.0,-735473510.0,-1016101500.0,-802780240.0,-20.0,-6755.3,-7941.5,-7027.6,-9902.8,-5.0,-4.299999999999272,-224522440.0,-550655040.0,-239023900.0,-5648.9,-105389290.0,-528546980.0,-196280210.0,-22477050.0,-620337790.0,-247475090.0,-2225777200.0,-119117000.0,-2179781900.0,-826617180.0
39,-1516843200.0,-3067688300.0,-4577537500.0,-1539841000.0,-37846210000.0,-2099785000.0,-669133070000.0,-79791990000.0,-684131570000.0,-445543800.0,-795420230.0,-350864700.0,-907009090.0,-296870080.0,-165583210.0,-321967600.0,-6748324400.0,-12198778000.0,-7383261000.0,-482151580.0,33.0,30.0,29.0,33.0,-60193950.0,27.0,-3305669200.0,-7356264100.0,-3414658400.0,29.0,-909508890.0,-297070140.0,-992300620.0,-937506080.0,-213778460.0,-955604300.0,-748624990.0,-1236123300.0,-629936860.0,-641535700.0
40,-569418100.0,-9162078300.0,-9020092700.0,-11028891000.0,-54174576000.0,-11678827000.0,-744225560000.0,-218178150000.0,-759923990000.0,-7117282900.0,11.0,9.0,8.0,10.0,17.0,14.0,-9510048800.0,-3860613500.0,-9544045400.0,16.0,-4656.8,-4940.2,-4807.9,-5133.9,1.8999999999996362,-5158.5,-502249710.0,-336662000.0,-486551280.0,-5779.7,-16298330.0,-28797090.0,-61993760.0,27.0,29.0,32.0,-571657150.0,-9703969900.0,-878387820.0,-66493310.0
41,-1163878400.0,-2945700400.0,-4247570400.0,-1829812000.0,-376096000.0,-2409755000.0,-701429840000.0,-141885770000.0,-716528330000.0,-3964598600.0,-25602740.0,-620962250.0,-159216080.0,-59559300.0,-526052710.0,-618061920.0,-5172517100.0,-9588958500.0,-5852585100.0,-646164780.0,-35.0,-32.0,-31.0,-34.0,-74907510.0,-29.0,-720030.0,-947894720.0,-334833470.0,-32.0,-74924770.0,-90490820.0,-826917180.0,-645835260.0,-751424710.0,-65933700.0,-672632630.0,-7512750900.0,-502349650.0,-513148550.0
42,-9041090900.0,-273967700.0,-2063788900.0,-8143180400.0,-33266668000.0,-8695125800.0,-68031800000.0,-109289030000.0,-696730310000.0,-2340761200.0,-31.0,-27.0,-26.0,-30.0,-21.0,-20.0,-745974600.0,-670132970.0,-793779380.0,-25.0,-9.0,-9.0,-8.0,-9.0,-9.0,-9.0,-976097590.0,-386838640.0,-14401420.0,-9.0,-16998130.0,-433856460.0,-103689480.0,-128286990.0,-511248700.0,-14485080.0,-1614838300.0,-4854485200.0,-1527847000.0,-729426900.0
43,-9481046800.0,-1092885700.0,-2557739500.0,-9639030700.0,-36126382000.0,-209974000.0,-698730110000.0,-143585600000.0,-71228590000.0,-2520743100.0,-306769080.0,-84914500.0,-447954980.0,-725727170.0,-444155320.0,-753924370.0,-7449254300.0,-2842714600.0,-8253174000.0,-79491810.0,28.0,26.0,25.0,27.0,23.0,21.0,-74625170.0,-581241800.0,-839116040.0,25.0,-772522590.0,-152684580.0,-848515010.0,-790520790.0,-61893660.0,-807919070.0,-992700600.0,-616613000.0,-831216750.0,-50249470.0
44,-4523541800.0,-8055188900.0,-7808213900.0,-10148979000.0,-53764617000.0,-10798914000.0,-758224150000.0,-247475210000.0,-774122570000.0,-5914403100.0,-304969390.0,-420057880.0,-402559630.0,-489350950.0,-608239040.0,-500449830.0,-4084591200.0,-1397859700.0,-4616538000.0,-376662200.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-87386590.0,-517516000.0,-858585780.0,-8755.9,20.0,22.0,24.0,21.0,24.0,27.0,-529952960.0,-2594258900.0,-850685040.0,24.0
45,-4593535200.0,-6834311400.0,-7799215000.0,-639345000.0,-45215472000.0,-699286000.0,-727127260000.0,-163383620000.0,-742625710000.0,-716272600.0,-71.0,-53.0,-46.0,-69.0,-48147930.0,-9.0,-863613640.0,-650134990.0,-48895110.0,-188581160.0,-37.0,-35.0,-33.0,-36.0,-18618530.0,-30.0,-326325000.0,-543541000.0,-3342334100.0,-34.0,-451154760.0,-789020980.0,-511448740.0,-365863280.0,-518448020.0,-380661820.0,-620662010.0,-8806880200.0,-85685460.0,-218178060.0
46,-7131281400.0,-8727122100.0,-646930200.0,-6609334000.0,-41655829000.0,-7199275000.0,-901109870000.0,-5244000000.0,-918908080000.0,-846910300.0,-273727620.0,-26002820.0,-438944110.0,-215321750.0,-643064470.0,-259026080.0,-972096800.0,-151400000.0,-179173200.0,-824582680.0,24.0,22.0,22.0,23.0,22.0,22.0,-86212770.0,-8011198700.0,-924807390.0,24.0,-254925650.0,-837583890.0,-30830840.0,-927992940.0,-112111300.0,-953895490.0,-72007000.0,-1591581000.0,-656065400.0,-151.0
