regime_key,case_name,residual_csv_path,events_csv_path,n_candidates,k,n_events_written,n_missing_coord_nodes_skipped,tau_rel,tau_abs,p,kmin,kmax,status
G3_S_L,ip_first_track_3arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_S_L\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_S_L\ip_first_track_3arc_78910\events_topk.csv,85056,2552,2552,0,3.0,0.0,0.03,1000,10000,OK
G3_S_L,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_S_L\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_S_L\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,41036,1231,1231,0,3.0,0.0,0.03,1000,10000,OK
G3_W_H,ip_1and3line_3_arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_H\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_H\ip_1and3line_3_arc_78910\events_topk.csv,95452,2864,2864,0,3.0,0.0,0.03,1000,10000,OK
G3_W_H,Ip_1track_1_arc_345,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_H\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_H\Ip_1track_1_arc_345\events_topk.csv,48101,1443,1443,0,3.0,0.0,0.03,1000,10000,OK
G3_W_H,ip_2_arc_all_tracks_222,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_H\ip_2_arc_all_tracks_222\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_H\ip_2_arc_all_tracks_222\events_topk.csv,29014,1000,1000,0,3.0,0.0,0.03,1000,10000,OK
G3_W_H,ip_3track_1_arc_678,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_H\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_H\ip_3track_1_arc_678\events_topk.csv,65125,1954,1954,0,3.0,0.0,0.03,1000,10000,OK
G3_W_H,ip_first_track_3arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_H\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_H\ip_first_track_3arc_78910\events_topk.csv,73931,2218,2218,0,3.0,0.0,0.03,1000,10000,OK
G3_W_H,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_H\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_H\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,48927,1468,1468,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,ip_1and3line_3_arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_L\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_L\ip_1and3line_3_arc_78910\events_topk.csv,102296,3069,3069,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,Ip_1track_1_arc_345,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_L\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_L\Ip_1track_1_arc_345\events_topk.csv,52431,1573,1573,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,ip_2_arc_all_tracks_222,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_L\ip_2_arc_all_tracks_222\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_L\ip_2_arc_all_tracks_222\events_topk.csv,30887,1000,1000,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,ip_3track_1_arc_678,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_L\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_L\ip_3track_1_arc_678\events_topk.csv,72190,2166,2166,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,ip_first_track_3arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_L\ip_first_track_3arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_L\ip_first_track_3arc_78910\events_topk.csv,82093,2463,2463,0,3.0,0.0,0.03,1000,10000,OK
G3_W_L,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G3_W_L\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G3_W_L\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,49554,1487,1487,0,3.0,0.0,0.03,1000,10000,OK
G4_S_H,ip_1and3line_3_arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_S_H\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_S_H\ip_1and3line_3_arc_78910\events_topk.csv,104821,3145,3145,0,3.0,0.0,0.03,1000,10000,OK
G4_S_H,Ip_1track_1_arc_345,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_S_H\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_S_H\Ip_1track_1_arc_345\events_topk.csv,59455,1784,1784,0,3.0,0.0,0.03,1000,10000,OK
G4_S_H,ip_3track_1_arc_678,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_S_H\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_S_H\ip_3track_1_arc_678\events_topk.csv,77943,2338,2338,0,3.0,0.0,0.03,1000,10000,OK
G4_S_H,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_S_H\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_S_H\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,44850,1346,1346,0,3.0,0.0,0.03,1000,10000,OK
G4_S_L,ip_1and3line_3_arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_S_L\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_S_L\ip_1and3line_3_arc_78910\events_topk.csv,106442,3193,3193,0,3.0,0.0,0.03,1000,10000,OK
G4_S_L,Ip_1track_1_arc_345,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_S_L\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_S_L\Ip_1track_1_arc_345\events_topk.csv,60498,1815,1815,0,3.0,0.0,0.03,1000,10000,OK
G4_S_L,ip_3track_1_arc_678,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_S_L\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_S_L\ip_3track_1_arc_678\events_topk.csv,80040,2401,2401,0,3.0,0.0,0.03,1000,10000,OK
G4_S_L,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_S_L\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_S_L\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,43097,1293,1293,0,3.0,0.0,0.03,1000,10000,OK
G4_W_H,ip_1and3line_3_arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_W_H\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_W_H\ip_1and3line_3_arc_78910\events_topk.csv,98649,2959,2959,0,3.0,0.0,0.03,1000,10000,OK
G4_W_H,Ip_1track_1_arc_345,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_W_H\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_W_H\Ip_1track_1_arc_345\events_topk.csv,54780,1643,1643,0,3.0,0.0,0.03,1000,10000,OK
G4_W_H,ip_3track_1_arc_678,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_W_H\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_W_H\ip_3track_1_arc_678\events_topk.csv,72811,2184,2184,0,3.0,0.0,0.03,1000,10000,OK
G4_W_H,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_W_H\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_W_H\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,48785,1464,1464,0,3.0,0.0,0.03,1000,10000,OK
G4_W_L,ip_1and3line_3_arc_78910,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_W_L\ip_1and3line_3_arc_78910\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_W_L\ip_1and3line_3_arc_78910\events_topk.csv,102131,3064,3064,0,3.0,0.0,0.03,1000,10000,OK
G4_W_L,Ip_1track_1_arc_345,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_W_L\Ip_1track_1_arc_345\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_W_L\Ip_1track_1_arc_345\events_topk.csv,57525,1726,1726,0,3.0,0.0,0.03,1000,10000,OK
G4_W_L,ip_3track_1_arc_678,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_W_L\ip_3track_1_arc_678\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_W_L\ip_3track_1_arc_678\events_topk.csv,75876,2276,2276,0,3.0,0.0,0.03,1000,10000,OK
G4_W_L,ip_frst_Arc_defect_all_tracks_111,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\residuals_stress\G4_W_L\ip_frst_Arc_defect_all_tracks_111\stress_residual.csv,C:\Users\Priyanshu\Desktop\new_train\training_residuals\DEPLOYMENT_TRAINING\events_equivstress\G4_W_L\ip_frst_Arc_defect_all_tracks_111\events_topk.csv,45049,1351,1351,0,3.0,0.0,0.03,1000,10000,OK
