Node Number,Residual_EquivalentStress_t0p1,Residual_EquivalentStress_t0p5,Residual_EquivalentStress_t0p9,Residual_EquivalentStress_t1p1,Residual_EquivalentStress_t1p5,Residual_EquivalentStress_t1p9,Residual_EquivalentStress_t2p1,Residual_EquivalentStress_t2p5,Residual_EquivalentStress_t2p9,Residual_EquivalentStress_t3p0,Residual_ShearStress_XY_t0p1,Residual_ShearStress_XY_t0p5,Residual_ShearStress_XY_t0p9,Residual_ShearStress_XY_t1p1,Residual_ShearStress_XY_t1p5,Residual_ShearStress_XY_t1p9,Residual_ShearStress_XY_t2p1,Residual_ShearStress_XY_t2p5,Residual_ShearStress_XY_t2p9,Residual_ShearStress_XY_t3p0,Residual_ShearStress_XZ_t0p1,Residual_ShearStress_XZ_t0p5,Residual_ShearStress_XZ_t0p9,Residual_ShearStress_XZ_t1p1,Residual_ShearStress_XZ_t1p5,Residual_ShearStress_XZ_t1p9,Residual_ShearStress_XZ_t2p1,Residual_ShearStress_XZ_t2p5,Residual_ShearStress_XZ_t2p9,Residual_ShearStress_XZ_t3p0,Residual_ShearStress_YZ_t0p1,Residual_ShearStress_YZ_t0p5,Residual_ShearStress_YZ_t0p9,Residual_ShearStress_YZ_t1p1,Residual_ShearStress_YZ_t1p5,Residual_ShearStress_YZ_t1p9,Residual_ShearStress_YZ_t2p1,Residual_ShearStress_YZ_t2p5,Residual_ShearStress_YZ_t2p9,Residual_ShearStress_YZ_t3p0
11,-2714796500.0,-887987000.0,-3775698900.0,-6745400500.0,-16768398000.0,-7197357100.0,-9908962000.0,-46953050000.0,-3569568000.0,-9026181800.0,-26200910.0,-223320420.0,-49002970.0,-602658380.0,-331131220.0,-610059080.0,-277714700.0,-62073792000.0,-2777721100.0,2762.0,911.0,1017.0,1027.0,1009.0,-470346000.0,1039.0,-569042580.0,-8622137500.0,-445354640.0,1185.0,-18903010.0,-645940830.0,-96395890.0,-839821320.0,-95795590.0,-873118110.0,-1749832000.0,-93670655000.0,-3329679000.0,-57348730.0
12,-2829785800.0,-1178959000.0,-3906686800.0,-7386337400.0,-18098266000.0,-7847293100.0,-16708279000.0,-387561390000.0,-10058915000.0,-9041181400.0,-962.0,-1054.0,-1055.0,-1073.0,-1093.0,-1092.0,-3982603300.0,-7403262300.0,-4367565900.0,-368.0,-5641.7,-7525.1,-5873.4,225.0,226.0,229.0,-28.0,-89191500.0,-41.0,-3467.3,-678436290.0,-168087770.0,-74230280.0,-91195340.0,-831221190.0,-117792770.0,-2711735100.0,-76682353000.0,-4142596600.0,-362069040.0
13,-2185850000.0,-481028700.0,-3261751200.0,-6586417500.0,-17118365000.0,-7047373300.0,-16398314000.0,-412258910000.0,-10428884000.0,-8461239000.0,-5829.0,-6450.0,-6492.0,-565649890.0,-54601050.0,-599346640.0,-2935711600.0,-4880518000.0,-4120596500.0,-6314.0,-728.0,-814.0,-824.0,-810.0,-393461470.0,-837.0,-911.0,-1504.0,-1500.0,-859.0,-877616660.0,-467258170.0,-948610130.0,-590845670.0,-713833240.0,-621942690.0,-5793427100.0,-81751846000.0,-7284282800.0,-460559540.0
14,-1164952700.0,-9512126600.0,-2251853000.0,-5739503400.0,-16528425000.0,-6205458700.0,-66583307000.0,-477452380000.0,-63013646000.0,-7466339300.0,-310980.0,-646747910.0,-161096550.0,-805632050.0,-979714750.0,-860026820.0,-3806627700.0,-4010606500.0,-581426500.0,-68506275.0,-728.0,-810.0,-814.0,-816.0,-836.0,-833.0,-921392830.0,-1851185700.0,-770578210.0,-847.0,-181586980.0,-88916530.0,-264179380.0,-251880360.0,-824522960.0,-288976800.0,-149992000.0,-85601462000.0,-1769835000.0,-684738010.0
15,-9666104800.0,-8219259200.0,-788002100.0,-5024579500.0,-17208363000.0,-5512532600.0,-77042283000.0,-639636150000.0,-77962185000.0,-6082479800.0,-33484950.0,-403480390.0,-599460940.0,-342086530.0,-95924080.0,-428778210.0,-70232986000.0,-539446000.0,-72952720000.0,-543067960.0,-94.0,-103.0,-93.0,-131.0,-159.0,-120.0,-118312710.0,-1933193800.0,-928194250.0,-50.0,-376565120.0,-867416330.0,-423960750.0,-808922050.0,-591243660.0,-832319800.0,-7495256600.0,-39596062000.0,-8851125500.0,-3611.0
16,-9332214700.0,-6214543400.0,-1598006800.0,-9147248700.0,-61554008000.0,-100157100.0,-645935450000.0,-899310030000.0,-664633620000.0,-153028100.0,-63295110.0,-700657750.0,-192006810.0,12349.0,-105577050.0,12424.0,-2679261800.0,-3684366800.0,-3758367100.0,-173803990.0,-1725.0,-21799740.0,-1951.0,-561145790.0,-584443470.0,-57344470.0,-8325167900.0,-158984100.0,-8483152600.0,-2179.0,-209281730.0,-636439270.0,-253977610.0,-455857140.0,-991303340.0,-475355260.0,-9721965500.0,-85228517000.0,-918081600.0,-3455.0
17,-3412797400.0,-8981256700.0,-5530603200.0,-9280225900.0,-46665488000.0,-167140700.0,-613638680000.0,-953504620000.0,-631936890000.0,-6317541100.0,8788.0,-35593870.0,-36993944.0,-66896962.0,-128703070.0,-97499917.0,-441037000.0,-6545649400.0,-1736162600.0,-365926060.0,-430.0,-476.0,-481.0,-472.0,-474.0,-482.0,-6243375500.0,-3530646600.0,-621377000.0,-533.0,-734532950.0,-681438940.0,-837023530.0,-512155650.0,-8809720.0,-559551090.0,-1209117000.0,-14881484000.0,-1883182200.0,-916516470.0
18,-610526100.0,-2460911500.0,-8302328300.0,-4259731100.0,-54564701000.0,-5181642500.0,-698830160000.0,-137786190000.0,-717628320000.0,-8191355600.0,-362628660.0,-87000260.0,-470338520.0,-423233880.0,-957387170.0,-472538630.0,-4205412600.0,-9040896000.0,-5684556000.0,-131003840.0,1359.0,1528.0,1547.0,-583356810.0,-731371570.0,-597258140.0,-4764474700.0,-2747272300.0,-5105507800.0,1734.0,-839420480.0,-391865680.0,-908714100.0,-44060310.0,-417862640.0,-472157560.0,-1066100400.0,-81458138000.0,-2180208400.0,-366668960.0
19,-832305200.0,-5076651300.0,-546105100.0,-7643394400.0,-5924221000.0,-849304400.0,-751124930000.0,-239476020000.0,-770323050000.0,-9919184600.0,1062.0,1171.0,1178.0,1186.0,1224.0,1200.0,-3784375400.0,-110006900.0,-4205415800.0,1164.0,-3341.5,-6154.7,-3336.5,-47.0,-46.0,-43.0,-407240490.0,-750874460.0,-439643580.0,38.44499999999999,-421261500.0,-810922870.0,-47556380.0,-540249760.0,-904113130.0,-561347740.0,-3681361100.0,-8530844000.0,-4950484100.0,-116192980.0
20,-7646374400.0,-405744600.0,-9789177900.0,-6238531900.0,-57144443000.0,-7161443400.0,-694030640000.0,-127787190000.0,-712628810000.0,-9327240400.0,-425162070.0,-189886120.0,-49655300.0,-677237320.0,-545050540.0,-711434050.0,-1584160000.0,-6697669900.0,-1022104800.0,-770128880.0,-1970.0,-207981390.0,-2227.0,-852616910.0,-7594320.0,-86715350.0,-8409160400.0,-8526148400.0,-8751127100.0,-2481.0,-742430150.0,-23581050.0,-810423900.0,-170087620.0,-918012590.0,-196485090.0,-1849178700.0,-82208214000.0,-2979288200.0,-326572920.0
21,-5153618600.0,-657084700.0,-717429500.0,-914058800.0,-48255326000.0,-1791974600.0,-577242310000.0,-903709600000.0,-595140560000.0,-7688397800.0,-1611.0,-1773.0,-1788.0,-53396420.0,-528548900.0,-59295870.0,-2619261300.0,-7057039000.0,-2604259600.0,-2103.0,-314.0,-348.0,-351.0,-346.0,-350.0,-355.0,-824082400.0,-958955800.0,-783078300.0,-394.0,-616860.0,-876919860.0,-7806910.0,-760631260.0,-320475040.0,-809926520.0,-711467420.0,-7840780000.0,-366030850.0,-33705280.0
22,-7618375900.0,-3984756200.0,-9748180500.0,-5936560800.0,-56454510000.0,-6852472800.0,-587441300000.0,-902509720000.0,-605939480000.0,-9424229200.0,-476244660.0,-138010470.0,-527849410.0,-466143310.0,-965793220.0,-497946380.0,-5630560000.0,-16591654000.0,-6340629000.0,-99206270.0,1739.0,-136411690.0,1969.0,-769475000.0,-972495260.0,-784776470.0,-6067604900.0,-5875584900.0,-642636400.0,2192.0,-940710790.0,-501255230.0,-1403890.0,-559449210.0,-547750130.0,-589246360.0,-4880482600.0,-55845578000.0,-5840575700.0,-514654710.0
23,-9333206900.0,-6121545300.0,-1507007500.0,-8877269500.0,-6074070000.0,-9814179600.0,-611038940000.0,-934506520000.0,-630037080000.0,-4095300.0,357.0,404.0,414.0,389.0,379.0,396.0,-894789110.0,-3216321100.0,-941093540.0,-9262.6,-9270.1,240.0,241.70000000000073,239.0,241.0,246.0,-149514750.0,-330532770.0,-186218300.0,-5100.0,-469956840.0,-86217820.0,-528351460.0,-595444470.0,-965807180.0,-617142380.0,-172010900.0,-8338315000.0,-1277117900.0,-245180340.0
24,-8056332400.0,-4567698300.0,-199135900.0,-6803474500.0,-57854371000.0,-7726385900.0,-600340010000.0,-925007470000.0,-618938180000.0,-9747197300.0,-546248390.0,-222181160.0,-59743530.0,-568146520.0,-127090660.0,-600343420.0,-3969605000.0,-12098791000.0,-4729531000.0,-177585930.0,-1743.0,-14787060.0,-1974.0,-785023420.0,-99102560.0,-800421930.0,-5978403400.0,-5583442900.0,-6312371100.0,-2225.0,-781326370.0,-278677090.0,-851019970.0,-211883580.0,-962408280.0,-23581000.0,-9872981600.0,-65296524000.0,-887079900.0,-421963540.0
25,-5150618100.0,-662083400.0,-7212429000.0,-944055000.0,-48325318000.0,-1821970800.0,-57841970000.0,-909908980000.0,-598640210000.0,-7698395700.0,823.0,910.0,925.0,896.0,920.8,894.0,-4270572300.0,-90430957000.0,-4429556800.0,1399.0,5538.3,-84.5,-86.5,-82.0,-83.0,-87.0,-6649335200.0,-457954400.0,-6675332700.0,-1503.3,-908915940.0,-885718980.0,-17205980.0,-768930440.0,-327474340.0,-818325680.0,-975393850.0,-8360832000.0,-63356980.0,-48003880.0
26,-7331404200.0,-30784800.0,-9464208600.0,-5629591000.0,-56154539000.0,-6546502900.0,-687531290000.0,-115388430000.0,-706129470000.0,-9137257400.0,-393334500.0,-136108210.0,-467341280.0,-581352790.0,-349329530.0,-615756090.0,-4791518400.0,-3754623300.0,-4260570400.0,-76870010.0,1994.0,-208818640.0,2251.0,-850582820.0,-70204740.0,-866684370.0,-7829781300.0,-7041702700.0,-8167814200.0,2526.0,-896715030.0,-453859790.0,-970108280.0,-508454140.0,-489255810.0,-537751320.0,-7209715100.0,-73427335000.0,-8284819400.0,-423563630.0
27,-8724268500.0,-5548603300.0,-914067600.0,-8359321800.0,-60544104000.0,-9301231400.0,-759024140000.0,-251474830000.0,-778322250000.0,-221153500.0,-10.0,2.0,18.0,-59405950.0,-393939430.0,-57805790.0,-7538247500.0,-2496752900.0,-7861216300.0,841.0,466.0,516.0,519.0,516.0,522.0,526.0,-972797090.0,-545454720.0,-13201040.0,587.0,-419261650.0,-810322900.0,-475156510.0,-541049640.0,-908712620.0,-562147610.0,-3666359500.0,-8790870000.0,-4936482700.0,-116992860.0
28,-7270414200.0,-392759900.0,-9462213100.0,-649499700.0,-58374321000.0,-7519409400.0,-72527270000.0,-187181250000.0,-746925390000.0,-9025273200.0,-606347000.0,-434864980.0,-718936640.0,-807290.0,-993909130.0,-63702270.0,-1563849800.0,-28017205000.0,-3165694100.0,-248083790.0,-1334.0,-1498.0,-1519.0,-597741690.0,-741627320.0,-611740350.0,-5167484700.0,-4463555600.0,-5511451300.0,-1690.0,-685435500.0,-176886750.0,-749629590.0,-105793670.0,-847919190.0,-131391200.0,-5957589200.0,-91799172000.0,-717703300.0,-280577080.0
29,-4540685500.0,-50100500.0,-6700487200.0,-1725982300.0,-50745081000.0,-2633895100.0,-648435200000.0,-898710000.0,-667233360000.0,-7133460600.0,-808229550.0,-29981280.0,-94516840.0,-156195870.0,-754036190.0,-202391430.0,-5722434300.0,-8974108000.0,-7431268000.0,-881023780.0,-1920.0,826.29,-1956.1,6540.1,64.0,6601.6,-324032700.0,-885088800.0,-234023900.0,-2558.8,-791327250.0,-752831780.0,-894617750.0,-60545790.0,-120594530.0,-658641150.0,-1228118900.0,-16651661000.0,-1918185700.0,-969611130.0
30,-577091000.0,-7952370500.0,-2886878800.0,-1839981000.0,-66033561000.0,-2819887000.0,-685331520000.0,-964303540000.0,-704429640000.0,-2451940200.0,-934919390.0,-978016390.0,-97104540.0,-886325630.0,-66247880.0,-922222190.0,-7926212500.0,-6665335200.0,-9462062300.0,-627852130.0,1683.0,-21900300.0,1903.0,-548753000.0,-549053000.0,-562254300.0,-7114710500.0,-5619561200.0,-7237722500.0,2115.0,-308971930.0,-780925000.0,-35567510.0,-684034480.0,-381864430.0,-70332400.0,-8282821700.0,-85278521000.0,-9486938700.0,-3688.0
31,-5324680400.0,-9579279000.0,-8593380300.0,-56564578000.0,-45355699000.0,-57924447000.0,-66533210000.0,-858214170000.0,-69430370000.0,-2235043500.0,4348.0,-45349890.0,4593.0,-144980780.0,-206574610.0,-170478330.0,-81089750.0,-5346463900.0,-90487940.0,-183613720.0,-1853.0,-148287250.0,-2104.0,-771224930.0,-949507130.0,-786323480.0,-6468354100.0,-183982300.0,-6727329100.0,-2368.0,-904113390.0,-692834910.0,-969607340.0,-234880460.0,-177185950.0,-26677020.0,-8931884100.0,-89358921000.0,-697055800.0,-193185590.0
32,-8939327300.0,-17268519000.0,-2368012400.0,-72393004000.0,-76782566000.0,-73932857000.0,-834516640000.0,-260773930000.0,-865513600000.0,-1174160100.0,-66259390.0,-555948220.0,-736966280.0,-160408650.0,7397.0,-178210380.0,-8671862300.0,-4480444500.0,-9443936900.0,-70999160.0,-457.0,-502.0,-505.0,-504.0,-509.0,-514.0,-1863813300.0,-8518147300.0,-1809818700.0,-569.0,-2695.0,-2926.0,-3009.0,-2733.0,-2405.0,-2747.0,-330022000.0,-51555137000.0,-260234000.0,-3488.0
33,-2796931100.0,-7409494000.0,-6037633500.0,-54964737000.0,-44825750000.0,-56334605000.0,-752224860000.0,-143985610000.0,-782221920000.0,-8732391100.0,-951284670.0,-131601510.0,-107498990.0,-355423930.0,-1563144500.0,-426030720.0,-16421633000.0,-2450235000.0,-18391824000.0,-433930450.0,867.0,980.0,991.0,976.0,-469945980.0,1007.0,-635162410.0,-568055300.0,-838982130.0,1130.0,-60998600.0,-792625920.0,-136691630.0,-202784660.0,-890515610.0,-238781200.0,-280264700.0,-750059000.0,-4550441100.0,-359970000.0
34,-1220084300.0,-4509779000.0,-4384793800.0,-49405287000.0,-3396811000.0,-50715162000.0,-701729900000.0,-55294470000.0,-731127030000.0,-8314427100.0,1024.0,1131.0,1141.0,1136.0,1166.0,1158.0,-9983995900.0,-7609757800.0,-358031900.0,1187.0,1615.7,259.79,-229.5,-2812.6,-226.39999999999964,-2817.5,-128187060.0,-11100630.0,-11488210.0,3721.9,-526453140.0,-438862490.0,-618844630.0,-204985650.0,-572748620.0,-24581270.0,-3487341000.0,-6266228000.0,-5016489700.0,-699237410.0
35,-3336874900.0,-7409491000.0,-6545580300.0,-53904840000.0,-41726059000.0,-55244711000.0,-724027680000.0,-85891410000.0,-75024780000.0,-9676293900.0,-664342360.0,-939215880.0,-802829640.0,-380771620.0,-2066803100.0,-43565740.0,-9925011900.0,-1019901000.0,-1399867500.0,-835927560.0,-1786.0,-1998.0,-2017.0,-313970590.0,-48397160.0,-324769550.0,-4644537000.0,-746252800.0,-4990503400.0,-2262.0,-334271970.0,-172588680.0,-420164060.0,-788726820.0,-873518070.0,-830422810.0,-4415433000.0,-85768561000.0,-6139600800.0,-52753950.0
36,-1044116800.0,-19428303000.0,-439801100.0,-74632781000.0,-79102334000.0,-76162633000.0,-83316430000.0,-278772140000.0,-867713390000.0,-2950982300.0,-2122.0,-2324.0,-2343.0,-2316.0,-512351070.0,-2366.0,-6148614900.0,-7002699100.0,-6086609000.0,-2682.0,8723.6,9208.6,9058.6,-321.89999999999964,-321.0,-326.60000000000036,-5459545800.0,-7566755800.0,-5435543400.0,-373.0,-3160.0,-3442.0,-15601958.0,-3247.0,-2923.0,-3270.0,-7114700500.0,-51805161000.0,-9328915600.0,-30501001.0
37,-5260684000.0,-9919242000.0,-8504386200.0,-57664466000.0,-47805452000.0,-59034335000.0,-688431240000.0,-20297980000.0,-718328310000.0,-1047158800.0,-354228560.0,-539346210.0,-471239320.0,-891981520.0,-1312123400.0,-950387150.0,-4044025000.0,-73797372000.0,-41854175000.0,-726564010.0,1275.0,1431.0,1444.0,-59604520.0,-677466280.0,-68005320.0,-2437242200.0,-7027700700.0,-2629260700.0,1614.0,-184686750.0,-918613880.0,-266679190.0,-319773520.0,-994905730.0,-356969940.0,-5973588900.0,-79787964000.0,-7670754000.0,-532453370.0
38,-3107894400.0,-6429585000.0,-6272603800.0,-51515075000.0,-36556572000.0,-52824949000.0,-634436630000.0,-934106590000.0,-663833750000.0,-128244800.0,632.0,716.0,732.0,695.0,-166015900.0,710.0,-3386338000.0,-4455444800.0,-3524351600.0,781.0,-7924.3,225.0,226.30000000000018,225.0,228.0,231.0,-271226880.0,-463145910.0,-315631180.0,-3936.5,-606145490.0,-520854650.0,-702536620.0,-282178280.0,-644241830.0,-328373830.0,-7887781700.0,-38653852000.0,-9263915400.0,-868420890.0
39,-4335774200.0,-8439387000.0,-7550479100.0,-55074722000.0,-43095921000.0,-56414593000.0,-671332940000.0,-993000700000.0,-701130030000.0,-704190400.0,-463560960.0,-671741000.0,-582350030.0,-54702640.0,-1560852100.0,-10796930.0,-38656139000.0,-70732929000.0,-40265981000.0,-826926510.0,-1375.0,-1545.0,-1561.0,-200781450.0,-913210230.0,-210480530.0,-4505550600.0,-4284572800.0,-4783523800.0,-1787.0,-368868650.0,-207585340.0,-456660570.0,-820323830.0,-899715610.0,-862319780.0,-893081300.0,-68806867000.0,-2508238400.0,-624144630.0
40,-1060114200.0,-19448301000.0,-4496798500.0,-74662777000.0,-79152329000.0,-76192629000.0,-837416340000.0,-280771940000.0,-86513290000.0,-3019974400.0,206.0,226.0,245.0,202.0,162.0,182.0,-7162283400.0,-31356864000.0,-7363263800.0,577.0,-4714.0,-5171.2,154.89999999999964,-5691.6,-6950.0,-5745.8,-6759323800.0,-4751524400.0,-6674332100.0,166.0,-3141.0,-3422.0,-14202075.0,-3227.0,-2903.0,-3250.0,-7314720600.0,-52025183000.0,-9525935400.0,-34800579.0
41,-4296779200.0,-8939338000.0,-7536481600.0,-56624568000.0,-46685562000.0,-57994437000.0,-747025370000.0,-11987460000.0,-776922450000.0,-132248800.0,-72463230.0,-996389690.0,-862276150.0,-448034920.0,-2128202900.0,-5840940.0,-7832776700.0,-4392433900.0,-9274917900.0,-913179460.0,1732.0,1935.0,1950.0,-202218280.0,-848582880.0,-212019210.0,-1626161200.0,-7982797100.0,-1898187600.0,2225.0,-148490200.0,-87617680.0,-228682810.0,-276777640.0,-944110620.0,-30974090.0,-9864977700.0,-97269711000.0,-1671153400.0,-447361700.0
42,-1441060600.0,-4819746000.0,-4612769300.0,-49925233000.0,-35086719000.0,-51245107000.0,-6729120000.0,-93060000.0,-739126220000.0,-8548401900.0,1072.0,1198.0,1238.0,-104309270.0,-909789830.0,-110409850.0,-26972190.0,-8683132300.0,-303969820.0,2154.0,621.0,686.0,689.0,688.0,697.0,700.0,-318031340.0,-143514080.0,-397139020.0,803.0,-514554270.0,-3864350.0,-606545800.0,-168689210.0,-505955240.0,-213884860.0,-3859378200.0,-63416327000.0,-5397527800.0,-699137360.0
43,-2369971000.0,-6609571000.0,-5600674200.0,-53434886000.0,-41886042000.0,-5464756000.0,-751724900000.0,-14085370000.0,-781921950000.0,-8827377900.0,-917718180.0,-62004850.0,-66804470.0,-254485560.0,-1386872400.0,-321879080.0,-13078698000.0,-9708000.0,-15058505000.0,-391372500.0,-911.0,-1029.0,-1045.0,-63594650.0,-744726550.0,-72193830.0,-309870310.0,-9277074200.0,-579444150.0,-1149.0,-230981830.0,-61199310.0,-311674390.0,-66238530.0,-731531750.0,-707034630.0,-7798771100.0,-90949080000.0,-9547941400.0,-444161840.0
44,-9984222300.0,-18668378000.0,-3446904100.0,-7432794000.0,-80182225000.0,-76032645000.0,-873012790000.0,-333066700000.0,-904509700000.0,-2051071700.0,-335274740.0,-482860810.0,-435365570.0,-654243710.0,-955113700.0,-681941060.0,-6489355000.0,-543948700.0,-7588248400.0,-524056900.0,167.0,189.0,187.0,192.0,201.0,193.0,-8879887800.0,-7597759400.0,-8858885700.0,-3339.8,-2603.0,-2828.0,-2914.0,-2629.0,-2291.0,-2641.0,-40020000.0,-53305311000.0,-260233000.0,-3359.0
