rank,node_number,x_n,y_n,z_n,t_n,score
1,3989,0.375,0.215625,0.6509613299602457,0.13793103448275862,19987.999199999995
2,18688,0.625,0.2899875,0.8847729189254305,0.13793103448275862,9971.199199999997
3,12645,0.6125,0.9375,0.6996542585230695,0.6896551724137931,9899.108118811879
4,10550,0.1125,0.8125,0.7276641368509817,0.8275862068965517,8929.46357142857
5,8270,0.3625,0.51915625,0.8878448379713287,0.3448275862068966,6664.776999999998
6,3238,0.3625,0.19600625,0.9481387784604264,0.27586206896551724,6399.127950549274
7,12093,0.375,0.8125,0.7023551379351886,0.9655172413793103,5999.599299999999
8,5940,0.875,0.3375625,0.6440983014094687,0.13793103448275862,4995.099299999999
9,6408,0.125,0.371875,0.6996542585230695,0.13793103448275862,4010.1992999999993
10,10019,0.8625,0.590625,0.7718949524153716,0.8275862068965517,3570.177946428571
11,4459,0.6125,0.184375,0.6770473436935309,0.48275862068965514,3003.0992999999994
12,17565,0.375,0.61190625,0.8776894350078304,0.48275862068965514,2999.8992999999996
13,15535,0.125,0.65878125,0.7456993133357427,0.13793103448275862,2999.8992999999996
14,18106,0.33876249999999997,0.40406250000000005,0.9040958920611974,0.0,2520.225960932577
15,19380,0.6547875000000001,0.11616562500000001,0.955957113600771,1.0,2432.9259756097554
16,12473,0.6125,0.684375,0.6752463558607397,0.3448275862068966,2222.7769999999996
17,23816,0.3987375,0.1915875,0.9876761835923381,0.3448275862068966,2221.9992222222218
18,17966,0.56515,0.0838,0.8887844837971327,0.6206896551724137,2220.5547777777774
19,18622,0.4224875,0.280646875,0.9034815082520178,0.9655172413793103,2031.8992999999996
20,18882,0.4224875,0.59315625,0.9168654378990484,0.9655172413793103,2000.0992999999996
21,10126,0.8625,0.4375,0.6813612817732804,0.13793103448275862,1998.1992999999995
22,16928,0.4224875,0.380625,0.8672449102517767,0.8275862068965517,1784.910089285714
23,20682,0.6724625,0.12751875,0.9693771834718709,0.8275862068965517,1781.4279464285712
24,2376,0.1125,0.090625,0.7952776773882665,0.6896551724137931,977.7814851485147
25,6931,0.1125,0.63934375,0.7344705457173835,0.13793103448275862,899.8393999999998
26,11259,0.125,0.91975,0.8743645343934465,0.48275862068965514,599.9893999999999
27,2810,0.125,0.059375,0.7872545476448619,0.3448275862068966,558.477111111111
28,5246,0.625,0.16270625,0.9674978918202626,0.9655172413793103,295.66939999999994
29,7806,0.3625,0.46125,0.9005421033610408,0.27586206896551724,256.5408833231912
30,10860,0.125,0.75,0.8586917238886881,0.0,252.96710775047256
31,98,0.5,0.890625,0.62643055053608,0.6206896551724137,222.26599999999996
32,9268,0.6125,0.51090625,0.955957113600771,0.27586206896551724,128.3661403452583
33,3920,0.375,0.3125,0.62643055053608,0.27586206896551724,128.11068763411586
34,2532,0.1125,0.3125,0.62643055053608,0.27586206896551724,126.8295807577747
35,3372,0.3625,0.059375,0.62643055053608,0.27586206896551724,124.26736700509238
36,3920,0.375,0.3125,0.62643055053608,0.0,123.5034656584751
37,2532,0.1125,0.3125,0.62643055053608,0.0,123.5034656584751
38,7465,0.375,0.4375,0.7088266473918805,1.0,122.4382926829268
39,5396,0.8625,0.059375,0.62643055053608,0.27586206896551724,121.70515325241007
40,2360,0.1125,0.059375,0.62643055053608,0.27586206896551724,121.70515325241007
41,4384,0.6125,0.059375,0.62643055053608,0.27586206896551724,121.70515325241007
42,2532,0.1125,0.3125,0.62643055053608,1.0,117.92682926829265
43,5101,0.625,0.059375,0.62643055053608,0.27586206896551724,117.86183262338659
44,6113,0.875,0.059375,0.62643055053608,0.27586206896551724,117.86183262338659
45,3372,0.3625,0.059375,0.62643055053608,1.0,117.56097560975607
46,3077,0.125,0.059375,0.62643055053608,0.27586206896551724,116.58072574704543
47,4089,0.375,0.059375,0.62643055053608,0.27586206896551724,116.58072574704543
48,4384,0.6125,0.059375,0.62643055053608,1.0,113.29268292682924
49,4556,0.6125,0.3125,0.62643055053608,0.27586206896551724,112.73740511802195
50,3917,0.375,0.3125,0.6508384531984098,0.27586206896551724,112.73740511802195
51,3544,0.3625,0.3125,0.62643055053608,0.27586206896551724,112.73740511802195
52,2908,0.125,0.3125,0.62643055053608,0.27586206896551724,112.73740511802195
53,2908,0.125,0.3125,0.62643055053608,0.0,112.1613106490233
54,5396,0.8625,0.059375,0.62643055053608,1.0,112.0731707317073
55,2360,0.1125,0.059375,0.62643055053608,1.0,111.8292682926829
56,4932,0.625,0.3125,0.62643055053608,0.27586206896551724,111.4562982416808
57,4556,0.6125,0.3125,0.62643055053608,0.0,110.90107120352866
58,3544,0.3625,0.3125,0.62643055053608,0.0,110.90107120352866
59,2531,0.1125,0.3125,0.6508384531984098,0.27586206896551724,110.17519136533964
60,2532,0.1125,0.3125,0.62643055053608,0.3448275862068966,109.99999999999997
61,2532,0.1125,0.3125,0.62643055053608,0.6206896551724137,109.99999999999997
62,5101,0.625,0.059375,0.62643055053608,1.0,109.2682926829268
63,3372,0.3625,0.059375,0.62643055053608,0.6206896551724137,108.88888888888887
64,6113,0.875,0.059375,0.62643055053608,1.0,108.78048780487802
65,2307,0.1125,0.29553124999999997,0.8865317431634743,0.27586206896551724,108.63786311373025
66,3917,0.375,0.3125,0.6508384531984098,0.0,108.38059231253936
67,4932,0.625,0.3125,0.62643055053608,0.0,108.38059231253936
68,5568,0.8625,0.3125,0.62643055053608,0.27586206896551724,107.61297761265732
69,4089,0.375,0.059375,0.62643055053608,1.0,107.31707317073169
70,2531,0.1125,0.3125,0.6508384531984098,0.0,107.12035286704473
71,3920,0.375,0.3125,0.62643055053608,0.3448275862068966,106.66666666666664
72,5568,0.8625,0.3125,0.62643055053608,0.0,105.86011342155008
73,3920,0.375,0.3125,0.62643055053608,0.6206896551724137,105.55555555555553
74,4384,0.6125,0.059375,0.62643055053608,0.6206896551724137,104.44444444444443
75,3077,0.125,0.059375,0.62643055053608,1.0,104.390243902439
76,2307,0.1125,0.29553124999999997,0.8865317431634743,0.0,104.22180214240704
77,5944,0.875,0.3125,0.62643055053608,0.27586206896551724,103.76965698363385
78,3076,0.125,0.0625,0.62643055053608,0.27586206896551724,103.76965698363385
79,5396,0.8625,0.059375,0.62643055053608,0.6206896551724137,103.33333333333331
80,2908,0.125,0.3125,0.62643055053608,1.0,103.13414634146339
81,3543,0.3625,0.3125,0.6508384531984098,0.27586206896551724,102.4885501072927
82,2360,0.1125,0.059375,0.62643055053608,0.6206896551724137,102.2222222222222
83,5944,0.875,0.3125,0.62643055053608,0.0,102.07939508506615
84,3582,0.3625,0.278125,0.8796530538489338,0.27586206896551724,101.84799666912211
85,5100,0.625,0.0625,0.62643055053608,0.27586206896551724,101.20744323095153
86,6112,0.875,0.0625,0.62643055053608,0.27586206896551724,101.20744323095153
87,5101,0.625,0.059375,0.62643055053608,0.6206896551724137,101.11111111111109
88,3372,0.3625,0.059375,0.62643055053608,0.0,100.8191556395715
89,2532,0.1125,0.3125,0.62643055053608,0.6896551724137931,100.59405940594057
90,3372,0.3625,0.059375,0.62643055053608,0.13793103448275862,99.99999999999999
91,3372,0.3625,0.059375,0.62643055053608,0.3448275862068966,99.99999999999999
92,6113,0.875,0.059375,0.62643055053608,0.6206896551724137,99.99999999999999
93,2905,0.125,0.3125,0.6508384531984098,0.27586206896551724,99.92633635461037
94,2532,0.1125,0.3125,0.62643055053608,0.9655172413793103,99.89999999999998
95,3543,0.3625,0.3125,0.6508384531984098,0.0,99.55891619407686
96,4384,0.6125,0.059375,0.62643055053608,0.0,99.55891619407686
97,2532,0.1125,0.3125,0.62643055053608,0.48275862068965514,98.99999999999999
98,3544,0.3625,0.3125,0.62643055053608,0.3448275862068966,98.88888888888887
99,4089,0.375,0.059375,0.62643055053608,0.6206896551724137,98.88888888888887
100,4555,0.6125,0.3125,0.6508384531984098,0.27586206896551724,98.64522947826921
101,2364,0.1125,0.0625,0.62643055053608,0.27586206896551724,98.64522947826921
102,4929,0.625,0.3125,0.6508384531984098,0.27586206896551724,98.64522947826921
103,3368,0.3625,0.059375,0.6508384531984098,0.27586206896551724,98.64522947826921
104,4088,0.375,0.0625,0.62643055053608,0.27586206896551724,98.64522947826921
105,2531,0.1125,0.3125,0.6508384531984098,1.0,98.53658536585364
106,5396,0.8625,0.059375,0.62643055053608,0.0,98.29867674858222
107,2360,0.1125,0.059375,0.62643055053608,0.0,98.29867674858222
108,2905,0.125,0.3125,0.6508384531984098,0.0,98.29867674858222
109,3917,0.375,0.3125,0.6508384531984098,1.0,98.29268292682924
110,1099,0.25,0.171875,0.6023370678231538,0.9655172413793103,98.19139999999999
111,3920,0.375,0.3125,0.62643055053608,0.13793103448275862,97.99999999999999
112,3372,0.3625,0.059375,0.62643055053608,0.48275862068965514,97.99999999999999
113,4088,0.375,0.0625,0.62643055053608,1.0,97.80487804878047
114,3544,0.3625,0.3125,0.62643055053608,0.6206896551724137,97.77777777777776
115,4384,0.6125,0.059375,0.62643055053608,0.3448275862068966,97.77777777777776
116,4380,0.6125,0.059375,0.6508384531984098,0.27586206896551724,97.36412260192806
117,4555,0.6125,0.3125,0.6508384531984098,0.0,97.03843730308758
118,3920,0.375,0.3125,0.62643055053608,0.6896551724137931,96.83168316831681
119,2905,0.125,0.3125,0.6508384531984098,1.0,96.82926829268291
120,3372,0.3625,0.059375,0.62643055053608,0.9655172413793103,96.79999999999998
121,5396,0.8625,0.059375,0.62643055053608,0.3448275862068966,96.66666666666664
122,3077,0.125,0.059375,0.62643055053608,0.6206896551724137,96.66666666666664
123,2908,0.125,0.3125,0.62643055053608,0.6206896551724137,96.66666666666664
124,2908,0.125,0.3125,0.62643055053608,0.3448275862068966,96.66666666666664
125,3920,0.375,0.3125,0.62643055053608,0.9655172413793103,96.49999999999999
126,2531,0.1125,0.3125,0.6508384531984098,0.3448275862068966,96.2222222222222
127,5400,0.8625,0.0625,0.62643055053608,0.27586206896551724,96.08301572558689
128,5392,0.8625,0.059375,0.6508384531984098,0.27586206896551724,96.08301572558689
129,2532,0.1125,0.3125,0.62643055053608,0.13793103448275862,95.99999999999999
130,2531,0.1125,0.3125,0.6508384531984098,0.6206896551724137,95.88888888888887
131,4929,0.625,0.3125,0.6508384531984098,0.0,95.77819785759293
132,4556,0.6125,0.3125,0.62643055053608,0.3448275862068966,95.55555555555554
133,2360,0.1125,0.059375,0.62643055053608,0.3448275862068966,95.55555555555554
134,5944,0.875,0.3125,0.62643055053608,1.0,95.12195121951217
135,3920,0.375,0.3125,0.62643055053608,0.48275862068965514,94.99999999999999
136,2356,0.1125,0.059375,0.6508384531984098,0.27586206896551724,94.80190884924573
137,4388,0.6125,0.0625,0.62643055053608,0.27586206896551724,94.80190884924573
138,5101,0.625,0.059375,0.62643055053608,0.0,94.51795841209828
139,4556,0.6125,0.3125,0.62643055053608,0.6206896551724137,94.44444444444443
140,18650,0.375,0.2899875,0.8984941573304421,0.27586206896551724,94.16135541107516
141,3372,0.3625,0.059375,0.62643055053608,0.6896551724137931,94.05940594059405
142,3376,0.3625,0.0625,0.62643055053608,0.27586206896551724,93.52080197290458
143,4932,0.625,0.3125,0.62643055053608,0.3448275862068966,93.33333333333331
144,4089,0.375,0.059375,0.62643055053608,0.3448275862068966,93.33333333333331
145,5101,0.625,0.059375,0.62643055053608,0.3448275862068966,93.33333333333331
146,6113,0.875,0.059375,0.62643055053608,0.3448275862068966,93.33333333333331
147,6113,0.875,0.059375,0.62643055053608,0.0,93.25771896660365
148,4089,0.375,0.059375,0.62643055053608,0.0,93.25771896660365
149,4384,0.6125,0.059375,0.62643055053608,0.9655172413793103,93.09999999999998
150,4384,0.6125,0.059375,0.62643055053608,0.48275862068965514,92.99999999999999
151,3582,0.3625,0.278125,0.8796530538489338,0.0,92.62759924385632
152,3917,0.375,0.3125,0.6508384531984098,0.3448275862068966,92.44444444444443
153,3917,0.375,0.3125,0.6508384531984098,0.6206896551724137,92.33333333333331
154,5567,0.8625,0.3125,0.6508384531984098,0.27586206896551724,92.23969509656342
155,4092,0.375,0.059375,0.6508384531984098,0.27586206896551724,92.23969509656342
156,5104,0.625,0.059375,0.6508384531984098,0.27586206896551724,92.23969509656342
157,4932,0.625,0.3125,0.62643055053608,0.6206896551724137,92.2222222222222
158,5568,0.8625,0.3125,0.62643055053608,1.0,92.10975609756096
159,5396,0.8625,0.059375,0.62643055053608,0.9655172413793103,92.09999999999998
160,5396,0.8625,0.059375,0.62643055053608,0.48275862068965514,91.99999999999999
161,3077,0.125,0.059375,0.62643055053608,0.0,91.997479521109
162,5567,0.8625,0.3125,0.6508384531984098,0.0,91.997479521109
163,3076,0.125,0.0625,0.62643055053608,1.0,91.9512195121951
164,2360,0.1125,0.059375,0.62643055053608,0.9655172413793103,91.89999999999998
165,2879,0.125,0.309375,0.8107697867726779,0.27586206896551724,91.72725234602696
166,741,0.625,0.21875,0.62643055053608,0.8275862068965517,91.62446428571427
167,6112,0.875,0.0625,0.62643055053608,1.0,91.58536585365852
168,2908,0.125,0.3125,0.62643055053608,0.6896551724137931,91.38613861386138
169,3368,0.3625,0.059375,0.6508384531984098,1.0,91.34146341463412
170,5100,0.625,0.0625,0.62643055053608,1.0,91.21951219512194
171,3077,0.125,0.059375,0.62643055053608,0.3448275862068966,91.11111111111109
172,5941,0.875,0.3125,0.6508384531984098,0.27586206896551724,90.95858822022227
173,3080,0.125,0.059375,0.6508384531984098,0.27586206896551724,90.95858822022227
174,6116,0.875,0.059375,0.6508384531984098,0.27586206896551724,90.95858822022227
175,2908,0.125,0.3125,0.62643055053608,0.9655172413793103,90.89999999999998
176,4384,0.6125,0.059375,0.62643055053608,0.6896551724137931,90.39603960396038
177,18650,0.375,0.2899875,0.8984941573304421,0.0,90.2331442974165
178,5396,0.8625,0.059375,0.62643055053608,0.13793103448275862,89.99999999999999
179,2360,0.1125,0.059375,0.62643055053608,0.13793103448275862,89.99999999999999
180,4384,0.6125,0.059375,0.62643055053608,0.13793103448275862,89.99999999999999
181,4089,0.375,0.059375,0.62643055053608,0.13793103448275862,89.99999999999999
