node_id,x_n,y_n,z_n,t_n,rel_strength,s_norm
5954,0.875,0.300271875,0.7551740754126008,0.2222222222222222,22208.887999999995,2.923591622584399
20493,0.3625,0.1399875,0.9688591735935429,0.2222222222222222,8885.665888888887,2.346861792213221
6774,0.1125,0.47734375,0.9839657872545476,0.3333333333333333,7000.299299999999,2.196723197319078
20705,0.14875875,0.44781250000000006,0.9647150945669196,0.5555555555555556,7000.299299999999,2.196723197319078
17545,0.6125,0.60878125,0.8708709794000722,0.4444444444444444,6903.0565088757385,2.1879168435643352
2056,1.0,0.09375,0.62643055053608,0.2222222222222222,6667.110333333332,2.166023038488554
3433,0.3625,0.15625,0.8226719672328634,0.0,6331.518101265822,2.1335099832718822
15927,0.4344875,0.322059375,0.8013853752559932,0.1111111111111111,6016.599299999999,2.1013929519207575
22498,0.5236000000000001,0.22165625000000003,0.9764727141308276,0.3333333333333333,6000.299299999999,2.0996851522039677
17160,0.5889,0.685375,0.8472352728586917,0.3333333333333333,6000.099299999999,2.099664168812265
23049,0.7734125,0.8396250000000001,0.9927237682206963,0.3333333333333333,5999.899299999999,2.0996431847212316
22157,0.8625,0.47125000000000006,0.9813155041561258,0.2222222222222222,5555.665888888888,2.0512178519805526
18825,0.5532375,0.6017187500000001,0.8863871822671968,0.3333333333333333,5000.199299999999,1.9849051452631075
22993,0.4344625000000001,0.84859375,0.987411155282496,0.3333333333333333,4999.899299999999,1.9848673755347748
20620,0.5828249999999999,0.138040625,0.9795446331767256,0.4444444444444444,4932.839546351084,1.9763672403626382
8624,0.625,0.6515625,0.6754101915431876,0.6666666666666666,4717.169150943396,1.9482249874453463
13779,0.8625,0.70240625,0.8288158053246596,0.6666666666666666,4717.074811320754,1.9482123979386847
7841,0.3625,0.41453125,0.9224189856643776,0.7777777777777778,4348.173304347825,1.8969512338163061
20641,0.767775,0.13065,0.9601614263341766,0.1111111111111111,3999.4992999999995,1.844335395511287
6586,0.125,0.6404062500000001,0.6778038790507167,0.0,3798.606708860759,1.8118959660850436
12529,0.6125,0.778125,0.7482110589085652,0.6666666666666666,3773.4899056603767,1.807720077992049
19027,0.14867375,0.9134375,0.9016985905312612,0.7777777777777778,3478.1733043478257,1.756423979281668
7657,0.375,0.559375,0.9468497771352848,0.5555555555555556,2999.7992999999997,1.6632919720886095
654,0.4375,0.3125,0.62643055053608,0.3333333333333333,2997.5992999999994,1.6628301988923544
3092,0.125,0.336915625,0.7669437417178653,0.6666666666666666,1903.67858490566,1.3770850514513564
10700,0.1125,0.71875,0.8796530538489338,1.0,1111.088111111111,1.038298920796443
13404,0.8625,0.912875,0.8218527888206241,0.2222222222222222,999.9437777777775,0.9720015945268934
9302,0.8625,0.50559375,0.8852547885796891,0.1111111111111111,999.6992999999998,0.9718477909306802
13972,0.875,0.84603125,0.8808095410191542,0.4444444444444444,986.2912228796843,0.9633545682162041
11810,0.3625,0.8004999999999999,0.8906396819660282,0.4444444444444444,986.2912228796843,0.9633545682162041
9458,0.875,0.3795,0.7440320443320082,0.6666666666666666,937.3955660377356,0.931373591011852
4333,0.6125,0.28247187500000004,0.9134441633538127,0.7777777777777778,866.668956521739,0.8820351448563754
3071,0.125,0.080984375,0.7761354053728465,0.3333333333333333,700.2893999999999,0.7479939723351672
12995,0.625,0.934375,0.8107697867726779,0.1111111111111111,600.1193999999999,0.6509513267698956
11516,0.3625,0.77103125,0.8653776653415252,0.2222222222222222,555.6437777777777,0.6025530602403882
6230,0.875,0.215625,0.958089386820865,0.8888888888888888,500.3293999999999,0.5366548980433039
7338,0.375,0.5625,0.906143838091796,0.5555555555555556,500.0193999999999,0.5362654436829337
2103,1.0,0.828125,0.62643055053608,0.3333333333333333,500.0093999999999,0.5362528766274167
2103,1.0,0.828125,0.62643055053608,0.5555555555555556,499.9793999999999,0.5362151739558016
4766,0.625,0.14876562499999998,0.9005421033610408,0.5555555555555556,497.8793999999999,0.5335703607923888
1045,0.625,0.109375,0.6023370678231538,1.0,444.977111111111,0.4629911537999108
9150,0.6125,0.39828125000000003,0.7859414528370076,1.0,436.91044444444435,0.4514984321729986
2044,1.0,0.09375,0.6023370678231538,0.7777777777777778,347.3820869565217,0.3074934149016727
8985,0.6125,0.625,0.6996542585230695,0.2222222222222222,333.17711111111106,0.28128283528754205
5072,0.625,0.121875,0.6534465727020841,0.8888888888888888,303.3693999999999,0.22245734147613044
1031,0.6875,0.09375,0.6023370678231538,0.4444444444444444,295.4333333333333,0.20582273980195412
189,0.4375,0.796875,0.62643055053608,0.4444444444444444,197.2479289940828,-0.04747891157916954
