node_id,x_n,y_n,z_n,t_n,rel_strength,s_norm
11172,0.125,0.7107812499999999,0.7859414528370076,0.0,11110.554666666665,2.487541741872103
16001,0.8625,0.321328125,0.8036742561137211,0.0,11104.999111111109,2.4872268619265916
3312,0.3625,0.336915625,0.7669437417178653,0.4444444444444444,9106.362909090907,2.362307349210905
5162,0.625,0.31689375000000003,0.817094325984821,0.6666666666666666,9080.271999999999,2.3605009940614456
355,0.375,0.625,0.62643055053608,0.3333333333333333,8999.8993,2.354903745715423
7098,0.1125,0.434375,0.6534465727020841,0.3333333333333333,8999.799299999999,2.3548967505135594
6953,0.1125,0.6453125,0.6612275629442236,0.1111111111111111,8333.249333333331,2.3064532460050313
11399,0.3625,0.95003125,0.7463052644259728,0.0,7778.221444444443,2.263061083603665
12925,0.625,0.684375,0.8084809059149499,0.0,7777.665888888887,2.2630161169457237
9644,0.875,0.6476875,0.6691205878809782,0.2222222222222222,7000.099299999999,2.1967052110412704
15461,0.72385,0.35278125,0.7695819780749307,0.0,6666.332555555554,2.1659495935579227
18649,0.375,0.2931125,0.8918564028430309,0.1111111111111111,5826.666083333333,2.08119966156306
12548,0.6125,0.79528125,0.8773762197325623,0.6666666666666666,5454.453909090908,2.0396437591905463
2835,0.125,0.11969062500000001,0.8525719792796047,0.2222222222222222,4991.199299999999,1.9837710666657598
9713,0.875,0.35481250000000003,0.7767256956993133,0.8888888888888888,4547.726636363635,1.9251973038883692
10429,0.1125,0.7631875,0.9796651005902903,0.8888888888888888,4545.544818181817,1.9248952275994875
11918,0.375,0.684375,0.7872545476448619,0.6666666666666666,4545.27209090909,1.9248574578711546
20232,0.625,0.56503125,0.9599807252138296,0.6666666666666666,3636.5448181818174,1.7844513750588344
1342,0.4375,0.421875,0.6023370678231538,0.7777777777777778,3076.691769230769,1.6792223078424995
4478,0.6125,0.1875,0.62643055053608,0.5555555555555556,3016.7992999999997,1.666848845707218
5580,0.8625,0.3390625,0.7157583423683893,0.5555555555555556,2988.5992999999994,1.6609375921681018
3824,0.375,0.059375,0.8297072641850378,1.0,2360.472544378698,1.5124374212959435
11538,0.3625,0.78125,0.8717383447777376,0.3333333333333333,1999.8992999999996,1.4081152751077053
1222,0.4375,0.296875,0.6023370678231538,0.5555555555555556,1999.5992999999996,1.4080208663410811
19167,0.81515,0.911875,0.9048427900252981,0.8888888888888888,1818.2720909090906,1.3481997520568196
8460,0.625,0.40625,0.655524635586074,0.1111111111111111,1666.7494166666663,1.2934464512355883
9219,0.6125,0.6379374999999999,0.7905914950006022,0.2222222222222222,1000.0992999999999,0.9720994156790734
11136,0.125,0.75,0.7362920130104806,0.4444444444444444,909.1811818181817,0.9121523884932735
8113,0.3625,0.434375,0.842561137212384,0.2222222222222222,800.1193999999998,0.8317907030849712
8638,0.625,0.621875,0.7682568365257197,0.7777777777777778,769.1917692307691,0.8070019726645049
10132,0.8625,0.4375,0.62643055053608,0.1111111111111111,666.6328333333332,0.7170274594791016
7589,0.375,0.621875,0.67944103120106,1.0,591.9874556213016,0.6423755857082587
7263,0.1125,0.517,0.9166606432959884,0.2222222222222222,499.92939999999993,0.5361523311522985
3772,0.375,0.125,0.8586917238886881,0.5555555555555556,488.4493999999999,0.5215549905129615
5722,0.8625,0.153125,0.9338392964703047,0.3333333333333333,297.17939999999993,0.2095205243416127
3372,0.3625,0.059375,0.62643055053608,1.0,193.13609467455618,-0.06067526463283145
5101,0.625,0.059375,0.62643055053608,1.0,189.34911242603548,-0.07307868367934922
2204,0.0,0.109375,0.62643055053608,0.3333333333333333,189.25939999999997,-0.07337550004954649
3368,0.3625,0.059375,0.6508384531984098,1.0,183.6686390532544,-0.09215434742875324
6113,0.875,0.059375,0.62643055053608,1.0,183.43195266272184,-0.09296184707830424
5104,0.625,0.059375,0.6508384531984098,1.0,174.79289940828397,-0.12316758849375754
2360,0.1125,0.059375,0.62643055053608,1.0,173.13609467455618,-0.12912981377018132
6116,0.875,0.059375,0.6508384531984098,1.0,172.89940828402362,-0.1299861879073628
3372,0.3625,0.059375,0.62643055053608,0.0,167.77777777777774,-0.14880833357550027
3372,0.3625,0.059375,0.62643055053608,0.2222222222222222,164.99999999999997,-0.15925708942939465
4650,0.6125,0.059375,0.7872545476448619,1.0,164.10650887573962,-0.16265519851470298
4384,0.6125,0.059375,0.62643055053608,1.0,163.3136094674556,-0.16568617488975357
3372,0.3625,0.059375,0.62643055053608,0.5555555555555556,162.99999999999997,-0.16688903230276309
2356,0.1125,0.059375,0.6508384531984098,1.0,162.0118343195266,-0.1706942661963229
6113,0.875,0.059375,0.62643055053608,0.2222222222222222,160.99999999999997,-0.1746146209824978
6113,0.875,0.059375,0.62643055053608,0.0,159.99999999999997,-0.17851325621239836
5101,0.625,0.059375,0.62643055053608,0.0,157.77777777777774,-0.1872643015722044
5101,0.625,0.059375,0.62643055053608,0.2222222222222222,156.99999999999997,-0.19035613033554466
4089,0.375,0.059375,0.62643055053608,1.0,156.56804733727807,-0.19207981231772742
3368,0.3625,0.059375,0.6508384531984098,0.2222222222222222,155.99999999999997,-0.19435377918067495
5101,0.625,0.059375,0.62643055053608,0.5555555555555556,155.99999999999997,-0.19435377918067495
6116,0.875,0.059375,0.6508384531984098,0.2222222222222222,154.99999999999997,-0.19837697228115617
3368,0.3625,0.059375,0.6508384531984098,0.0,154.4444444444444,-0.20062323787430883
4384,0.6125,0.059375,0.62643055053608,0.0,154.4444444444444,-0.20062323787430883
3368,0.3625,0.059375,0.6508384531984098,0.5555555555555556,153.99999999999997,-0.20242603818384144
3372,0.3625,0.059375,0.62643055053608,0.8888888888888888,153.6363636363636,-0.20390490575262027
4380,0.6125,0.059375,0.6508384531984098,1.0,153.13609467455618,-0.20594513571404655
5104,0.625,0.059375,0.6508384531984098,0.2222222222222222,151.99999999999997,-0.21060313464767516
6113,0.875,0.059375,0.62643055053608,0.5555555555555556,151.99999999999997,-0.21060313464767516
4092,0.375,0.059375,0.6508384531984098,1.0,151.59763313609463,-0.21226114107764657
2360,0.1125,0.059375,0.62643055053608,0.0,151.1111111111111,-0.21427176893330352
6116,0.875,0.059375,0.6508384531984098,0.0,151.1111111111111,-0.21427176893330352
4384,0.6125,0.059375,0.62643055053608,0.2222222222222222,150.99999999999997,-0.21473185487116295
5101,0.625,0.059375,0.62643055053608,0.8888888888888888,149.99999999999997,-0.218887827570598
3372,0.3625,0.059375,0.62643055053608,0.3333333333333333,148.99999999999997,-0.22307141490909999
4834,0.625,0.059375,0.7872545476448619,1.0,148.98224852071002,-0.22314593145785191
4380,0.6125,0.059375,0.6508384531984098,0.2222222222222222,147.99999999999997,-0.22728298631738314
2360,0.1125,0.059375,0.62643055053608,0.2222222222222222,147.99999999999997,-0.22728298631738314
5104,0.625,0.059375,0.6508384531984098,0.0,147.77777777777774,-0.22822272914548417
3368,0.3625,0.059375,0.6508384531984098,0.8888888888888888,147.27272727272725,-0.2303637390225306
4841,0.625,0.054980312499999996,0.817094325984821,1.0,146.86390532544377,-0.23210216451716845
4380,0.6125,0.059375,0.6508384531984098,0.0,146.66666666666663,-0.23294259815897103
3372,0.3625,0.059375,0.62643055053608,0.4444444444444444,146.36363636363635,-0.23423599955452637
2360,0.1125,0.059375,0.62643055053608,0.5555555555555556,145.99999999999997,-0.2357915965853448
5104,0.625,0.059375,0.6508384531984098,0.5555555555555556,143.99999999999997,-0.24441676677920843
6116,0.875,0.059375,0.6508384531984098,0.5555555555555556,143.99999999999997,-0.24441676677920843
5101,0.625,0.059375,0.62643055053608,0.3333333333333333,142.99999999999997,-0.24877406844573832
3368,0.3625,0.059375,0.6508384531984098,0.3333333333333333,142.99999999999997,-0.24877406844573832
6113,0.875,0.059375,0.62643055053608,0.8888888888888888,142.7272727272727,-0.24996767558603777
5662,0.8625,0.059375,0.7872545476448619,1.0,142.13017751479288,-0.2525888252551244
4648,0.6125,0.054980312499999996,0.817094325984821,1.0,140.47337278106505,-0.2599195963214939
5101,0.625,0.059375,0.62643055053608,0.4444444444444444,139.99999999999997,-0.262029875486437
5104,0.625,0.059375,0.6508384531984098,0.8888888888888888,139.99999999999997,-0.262029875486437
2356,0.1125,0.059375,0.6508384531984098,0.2222222222222222,139.99999999999997,-0.262029875486437
2356,0.1125,0.059375,0.6508384531984098,0.0,139.99999999999997,-0.262029875486437
3368,0.3625,0.059375,0.6508384531984098,0.4444444444444444,139.09090909090907,-0.2661025130880259
3372,0.3625,0.059375,0.62643055053608,0.6666666666666666,138.18181818181816,-0.27020166544403423
6113,0.875,0.059375,0.62643055053608,0.3333333333333333,137.99999999999997,-0.2710247081467799
2360,0.1125,0.059375,0.62643055053608,0.8888888888888888,137.27272727272725,-0.27432768006478114
6116,0.875,0.059375,0.6508384531984098,0.8888888888888888,137.27272727272725,-0.27432768006478114
6113,0.875,0.059375,0.62643055053608,0.4444444444444444,136.36363636363635,-0.27848091133753494
2356,0.1125,0.059375,0.6508384531984098,0.5555555555555556,135.99999999999997,-0.28014990523182204
3077,0.125,0.059375,0.62643055053608,0.2222222222222222,134.99999999999997,-0.2847625821109162
3077,0.125,0.059375,0.62643055053608,0.5555555555555556,134.99999999999997,-0.2847625821109162
5101,0.625,0.059375,0.62643055053608,0.6666666666666666,134.54545454545453,-0.2868704768749579
4384,0.6125,0.059375,0.62643055053608,0.5555555555555556,133.99999999999997,-0.28940930119368596
5104,0.625,0.059375,0.6508384531984098,0.3333333333333333,132.99999999999997,-0.2940905686908493
2360,0.1125,0.059375,0.62643055053608,0.3333333333333333,132.99999999999997,-0.2940905686908493
6116,0.875,0.059375,0.6508384531984098,0.3333333333333333,132.99999999999997,-0.2940905686908493
3368,0.3625,0.059375,0.6508384531984098,0.6666666666666666,132.72727272727272,-0.29537334178911556
3077,0.125,0.059375,0.62643055053608,0.0,132.2222222222222,-0.2977557707628461
4089,0.375,0.059375,0.62643055053608,0.5555555555555556,131.99999999999997,-0.29880690218885353
3822,0.375,0.059375,0.7872545476448619,0.2222222222222222,131.7,-0.3002287189269146
2356,0.1125,0.059375,0.6508384531984098,0.8888888888888888,130.90909090909088,-0.3039926081912727
2360,0.1125,0.059375,0.62643055053608,0.4444444444444444,130.90909090909088,-0.3039926081912727
5104,0.625,0.059375,0.6508384531984098,0.4444444444444444,129.99999999999997,-0.3083468964854579
3080,0.125,0.059375,0.6508384531984098,0.2222222222222222,129.99999999999997,-0.3083468964854579
4648,0.6125,0.054980312499999996,0.817094325984821,0.0,129.88888888888886,-0.3088811583570931
6116,0.875,0.059375,0.6508384531984098,0.4444444444444444,129.09090909090907,-0.3127315073657566
4092,0.375,0.059375,0.6508384531984098,0.5555555555555556,128.99999999999997,-0.3131716524923449
4380,0.6125,0.059375,0.6508384531984098,0.5555555555555556,127.99999999999997,-0.3180336656712269
3080,0.125,0.059375,0.6508384531984098,0.5555555555555556,127.89999999999998,-0.3185219383424164
6113,0.875,0.059375,0.62643055053608,0.6666666666666666,127.27272727272725,-0.32159340704277917
4384,0.6125,0.059375,0.62643055053608,0.8888888888888888,127.27272727272725,-0.32159340704277917
4089,0.375,0.059375,0.62643055053608,0.8888888888888888,126.36363636363635,-0.3260715737010535
4092,0.375,0.059375,0.6508384531984098,0.8888888888888888,126.36363636363635,-0.3260715737010535
3077,0.125,0.059375,0.62643055053608,0.8888888888888888,126.36363636363635,-0.3260715737010535
2356,0.1125,0.059375,0.6508384531984098,0.3333333333333333,125.99999999999997,-0.32787179673715133
4089,0.375,0.059375,0.62643055053608,0.2222222222222222,125.99999999999997,-0.32787179673715133
5662,0.8625,0.059375,0.7872545476448619,0.2222222222222222,125.99999999999997,-0.32787179673715133
4092,0.375,0.059375,0.6508384531984098,0.2222222222222222,125.99999999999997,-0.32787179673715133
4089,0.375,0.059375,0.62643055053608,0.0,125.55555555555553,-0.3300790823560267
3080,0.125,0.059375,0.6508384531984098,0.0,125.55555555555553,-0.3300790823560267
5104,0.625,0.059375,0.6508384531984098,0.6666666666666666,125.45454545454544,-0.33058181919042123
6116,0.875,0.059375,0.6508384531984098,0.1111111111111111,124.99999999999999,-0.3328491157634289
5101,0.625,0.059375,0.62643055053608,0.1111111111111111,124.99999999999999,-0.3328491157634289
3372,0.3625,0.059375,0.62643055053608,0.1111111111111111,124.99999999999999,-0.3328491157634289
6113,0.875,0.059375,0.62643055053608,0.1111111111111111,124.99999999999999,-0.3328491157634289
3077,0.125,0.059375,0.62643055053608,1.0,124.80473372781063,-0.33382562683084993
5392,0.8625,0.059375,0.6508384531984098,0.2222222222222222,123.99999999999997,-0.33786609512028876
4841,0.625,0.054980312499999996,0.817094325984821,0.5555555555555556,123.89999999999998,-0.33836999877098983
5392,0.8625,0.059375,0.6508384531984098,0.0,123.33333333333331,-0.3412330955395015
15229,0.8625,0.04936375,0.8154559691603421,1.0,123.31360946745559,-0.3413329856872462
4648,0.6125,0.054980312499999996,0.817094325984821,0.5555555555555556,123.19999999999997,-0.34190866167506906
3822,0.375,0.059375,0.7872545476448619,1.0,123.12426035502956,-0.342292738290279
4841,0.625,0.054980312499999996,0.817094325984821,0.3333333333333333,123.09999999999998,-0.342415812389516
4648,0.6125,0.054980312499999996,0.817094325984821,0.3333333333333333,122.79999999999998,-0.3439397201393529
4380,0.6125,0.059375,0.6508384531984098,0.8888888888888888,122.7272727272727,-0.34430970844319453
2360,0.1125,0.059375,0.62643055053608,0.6666666666666666,122.7272727272727,-0.34430970844319453
3080,0.125,0.059375,0.6508384531984098,0.8888888888888888,122.7272727272727,-0.34430970844319453
6116,0.875,0.059375,0.6508384531984098,0.6666666666666666,122.7272727272727,-0.34430970844319453
2356,0.1125,0.059375,0.6508384531984098,0.4444444444444444,122.7272727272727,-0.34430970844319453
4092,0.375,0.059375,0.6508384531984098,0.0,122.2222222222222,-0.34688508661640827
4834,0.625,0.059375,0.7872545476448619,0.2222222222222222,121.99999999999997,-0.34802159879853783
3077,0.125,0.059375,0.62643055053608,0.3333333333333333,121.99999999999997,-0.34802159879853783
5396,0.8625,0.059375,0.62643055053608,0.0,121.11111111111109,-0.3525882739616061
4384,0.6125,0.059375,0.62643055053608,0.3333333333333333,120.99999999999997,-0.3531614443042782
3369,0.3625,0.059375,0.6752463558607397,1.0,120.82840236686388,-0.35404766279991623
4384,0.6125,0.059375,0.62643055053608,0.4444444444444444,119.99999999999999,-0.35834359354087403
3077,0.125,0.059375,0.62643055053608,0.4444444444444444,119.99999999999999,-0.35834359354087403
3822,0.375,0.059375,0.7872545476448619,0.8888888888888888,119.09090909090907,-0.36309193865462913
5396,0.8625,0.059375,0.62643055053608,0.2222222222222222,118.99999999999997,-0.36356874865692707
4089,0.375,0.059375,0.62643055053608,0.3333333333333333,118.99999999999997,-0.36356874865692707
4648,0.6125,0.054980312499999996,0.817094325984821,0.2222222222222222,118.79999999999998,-0.3646190034091115
4841,0.625,0.054980312499999996,0.817094325984821,0.0,118.55555555555553,-0.36590503177513756
4092,0.375,0.059375,0.6508384531984098,0.3333333333333333,117.99999999999997,-0.3688376294286069
5662,0.8625,0.059375,0.7872545476448619,0.5555555555555556,117.99999999999997,-0.3688376294286069
5302,0.8625,0.26331875,0.9325864353692326,0.7777777777777778,117.69230769230768,-0.3704677341008107
3822,0.375,0.059375,0.7872545476448619,0.0,117.66666666666664,-0.37060376685016694
4089,0.375,0.059375,0.62643055053608,0.4444444444444444,117.27272727272725,-0.37269742743473006
2356,0.1125,0.059375,0.6508384531984098,0.6666666666666666,117.27272727272725,-0.37269742743473006
4650,0.6125,0.059375,0.7872545476448619,0.8888888888888888,116.99999999999999,-0.37415097385469154
4834,0.625,0.059375,0.7872545476448619,0.8888888888888888,116.8181818181818,-0.37512187239394545
3080,0.125,0.059375,0.6508384531984098,0.3333333333333333,116.69999999999997,-0.37575376023895096
5104,0.625,0.059375,0.6508384531984098,0.1111111111111111,116.66666666666664,-0.37593209973255065
4384,0.6125,0.059375,0.62643055053608,0.1111111111111111,116.66666666666664,-0.37593209973255065
3368,0.3625,0.059375,0.6508384531984098,0.1111111111111111,116.66666666666664,-0.37593209973255065
4380,0.6125,0.059375,0.6508384531984098,0.1111111111111111,116.66666666666664,-0.37593209973255065
4092,0.375,0.059375,0.6508384531984098,0.4444444444444444,116.36363636363635,-0.3775556890229919
4380,0.6125,0.059375,0.6508384531984098,0.3333333333333333,115.99999999999999,-0.3795095387769309
4380,0.6125,0.059375,0.6508384531984098,0.4444444444444444,115.45454545454544,-0.3824517290744013
3372,0.3625,0.059375,0.62643055053608,0.7777777777777778,115.38461538461537,-0.38282992921668535
5104,0.625,0.059375,0.6508384531984098,0.7777777777777778,115.38461538461537,-0.38282992921668535
3368,0.3625,0.059375,0.6508384531984098,0.7777777777777778,115.38461538461537,-0.38282992921668535
5101,0.625,0.059375,0.62643055053608,0.7777777777777778,115.38461538461537,-0.38282992921668535
6171,0.875,0.046015,0.8049271172147935,1.0,114.67455621301772,-0.3866830346861147
3080,0.125,0.059375,0.6508384531984098,0.4444444444444444,114.54545454545453,-0.3873861397368999
5379,0.8625,0.046015,0.8049271172147935,1.0,114.43786982248518,-0.38797266098150246
4385,0.6125,0.0625,0.7059462715335502,1.0,114.20118343195264,-0.3892649341591317
4650,0.6125,0.059375,0.7872545476448619,0.2222222222222222,113.99999999999999,-0.39036545560167124
3829,0.375,0.054980312499999996,0.817094325984821,1.0,113.25443786982247,-0.39446071445492276
5662,0.8625,0.059375,0.7872545476448619,0.3333333333333333,112.79999999999998,-0.3969700012435325
4092,0.375,0.059375,0.6508384531984098,0.6666666666666666,112.7272727272727,-0.39737251209498653
15228,0.8625,0.036951875,0.7741838332730996,1.0,112.42603550295856,-0.3990424624610668
4668,0.6125,0.0625,0.7682568365257197,1.0,112.41420118343193,-0.3991081581599939
4089,0.375,0.059375,0.62643055053608,0.6666666666666666,111.8181818181818,-0.4024257300531366
3077,0.125,0.059375,0.62643055053608,0.6666666666666666,111.8181818181818,-0.4024257300531366
4841,0.625,0.054980312499999996,0.817094325984821,0.4444444444444444,111.54545454545453,-0.40394963780297355
